Target	gc_bias	mappability	reptiming	Gene	on_target
chr3:44835709-44835919	0.431279620853081	1	65.6286258508663	KIF15	TRUE
chr3:44852338-44852536	0.402010050251256	1	65.6286258508663	KIF15	TRUE
chr3:44881847-44881949	0.398058252427184	1	65.6286258508663	KIF15	TRUE
chr3:44882566-44882731	0.397590361445783	1	65.6286258508663	KIF15	TRUE
chr3:44893279-44893445	0.413173652694611	1	65.6286258508663	KIF15	TRUE
chr3:45867806-45867825	0.3	1	64.3936530009355	LZTFL1	TRUE
chr3:45868848-45868952	0.361904761904762	1	64.3936530009355	LZTFL1	TRUE
chr3:45875730-45875791	0.290322580645161	1	64.3936530009355	LZTFL1	TRUE
chr3:45877082-45877277	0.459183673469388	1	64.3936530009355	LZTFL1	TRUE
chr3:45883481-45883484	0.5	1	64.3936530009355	LZTFL1	TRUE
chr3:48602843-48602930	0.625	1	78.0326111293075	COL7A1	TRUE
chr3:48603943-48603997	0.727272727272727	1	78.0326111293075	COL7A1	TRUE
chr3:48605143-48605197	0.690909090909091	1	78.0326111293075	COL7A1	TRUE
chr3:48605271-48605325	0.6	1	78.0326111293075	COL7A1	TRUE
chr3:48613059-48613182	0.67741935483871	1	78.0326111293075	COL7A1	TRUE
chr3:48613300-48613336	0.513513513513513	1	78.0326111293075	COL7A1	TRUE
chr3:48614425-48614461	0.648648648648649	1	78.0326111293075	COL7A1	TRUE
chr3:48616352-48616388	0.675675675675676	1	78.0326111293075	.	TRUE
chr3:48616913-48616949	0.675675675675676	1	78.0326111293075	COL7A1	TRUE
chr3:48618014-48618086	0.616438356164384	1	78.0326111293075	COL7A1	TRUE
chr3:48619911-48619947	0.702702702702703	1	78.0326111293075	COL7A1	TRUE
chr3:48620042-48620087	0.673913043478261	1	78.0326111293075	COL7A1	TRUE
chr3:48620446-48620482	0.783783783783784	1	78.0326111293075	COL7A1	TRUE
chr3:48620826-48620862	0.675675675675676	1	78.0326111293075	COL7A1	TRUE
chr3:48621333-48621387	0.709090909090909	1	78.0326111293075	COL7A1	TRUE
chr3:48621918-48621990	0.671232876712329	1	78.0326111293075	COL7A1	TRUE
chr3:48622167-48622203	0.72972972972973	1	78.0326111293075	COL7A1	TRUE
chr3:48622343-48622379	0.756756756756757	1	78.0326111293075	COL7A1	TRUE
chr3:48626075-48626222	0.601351351351351	1	78.0326111293075	COL7A1	TRUE
chr3:48627032-48627152	0.619834710743802	1	78.0326111293075	COL7A1	TRUE
chr3:48627646-48627790	0.641379310344828	1	78.0326111293075	COL7A1	TRUE
chr3:48630003-48630133	0.641221374045801	1	78.0326111293075	COL7A1	TRUE
chr3:48630535-48630697	0.570552147239264	1	78.0326111293075	COL7A1	TRUE
chr3:48630970-48631130	0.62111801242236	1	78.0326111293075	COL7A1	TRUE
chr3:49059578-49059655	0.67948717948718	1	81.5889882002727	NDUFAF3	TRUE
chr3:51677891-51677991	0.524752475247525	1	66.4544474535649	RAD54L2	TRUE
chr3:51691596-51691686	0.450549450549451	1	66.4544474535649	RAD54L2	TRUE
chr3:51968488-51968568	0.62962962962963	1	72.6750121919235	RRP9	TRUE
chr3:51968647-51968793	0.639455782312925	1	72.6750121919235	RRP9	TRUE
chr3:51969608-51969709	0.598039215686274	1	72.6750121919235	RRP9	TRUE
chr3:51970447-51970572	0.626984126984127	1	72.6750121919235	RRP9	TRUE
chr3:51971685-51971753	0.652173913043478	1	72.6750121919235	RRP9	TRUE
chr3:52279841-52280065	0.782222222222222	1	78.0678829533039	PPM1M	TRUE
chr3:52584763-52584834	0.555555555555556	1	77.1190642555161	PBRM1	TRUE
chr3:52643329-52643972	0.41304347826087	1	73.3162147597511	PBRM1	TRUE
chr3:52662910-52663052	0.34965034965035	1	73.3162147597511	PBRM1	TRUE
chr3:52668618-52668832	0.395348837209302	1	73.3162147597511	PBRM1	TRUE
chr3:52712516-52712614	0.474747474747475	1	71.791410238436	PBRM1	TRUE
chr3:102189238-102189347	0.590909090909091	1	31.7786414080327	ZPLD1	TRUE
chr3:102195856-102195886	0.451612903225806	1	31.7786414080327	ZPLD1	TRUE
chr3:114069121-114070726	0.60958904109589	1	35.1822589081113	ZBTB20	TRUE
chr3:120050047-120050256	0.466666666666667	1	53.4020665234858	LRRC58	TRUE
chr3:121289561-121289664	0.490384615384615	1	56.1293388215622	ARGFX	TRUE
chr3:122474107-122474279	0.421965317919075	1	55.4397982606793	HSPBAP1	TRUE
chr3:128753007-128753173	0.62874251497006	1	74.5513035991404	EFCC1	TRUE
chr3:129247577-129247938	0.574585635359116	1	75.8951522524994	RHO	TRUE
chr3:129251376-129251616	0.564315352697095	1	75.8951522524994	RHO	TRUE
chr3:129694660-129694871	0.688679245283019	1	64.9421260191663	TRH	TRUE
chr3:129800860-129800880	0.619047619047619	0.444444447755814	66.5139789392452	ALG1L2	TRUE
chr3:129810104-129810215	0.607142857142857	0.400000003251162	66.5139789392452	ALG1L2	TRUE
chr3:129810944-129811066	0.666666666666667	0.8	66.5139789392452	ALG1L2	TRUE
chr3:133524693-133524847	0.670967741935484	1	63.8017845153809	SRPRB	TRUE
chr3:133526590-133526668	0.430379746835443	1	63.8017845153809	SRPRB	TRUE
chr3:149192665-149192839	0.497142857142857	1	41.003038463026	TM4SF4	TRUE
chr3:149216509-149216699	0.565445026178011	1	39.8239360469403	TM4SF4	TRUE
chr3:149469190-149469273	0.464285714285714	1	44.0323626452153	COMMD2	TRUE
chr3:150276175-150276250	0.447368421052632	1	68.2944487770005	EIF2A	TRUE
chr3:183368145-183369065	0.419109663409338	1	68.7304190456277	KLHL24	TRUE
chr3:183382709-183382828	0.425	1	68.7304190456277	KLHL24	TRUE
chr3:183469861-183470042	0.5	1	67.7032939797581	YEATS2	TRUE
chr3:183479295-183479403	0.467889908256881	1	67.7032939797581	YEATS2	TRUE
chr3:183491421-183491583	0.478527607361963	1	67.7032939797581	YEATS2	TRUE
chr3:183495330-183495489	0.48125	1	67.7032939797581	YEATS2	TRUE
chr3:183521775-183521977	0.556650246305419	1	67.4389607646678	YEATS2	TRUE
chr4:1729435-1730515	0.61054579093432	1	83.0157588543278	TACC3	TRUE
chr4:16077310-16077530	0.502262443438914	1	43.9036734174974	PROM1	TRUE
chr5:442578-442938	0.614958448753463	1	58.6106225193137	.	TRUE
chr5:89769656-89770110	0.659340659340659	1	77.3137951841449	MBLAC2	TRUE
chr5:95084037-95084192	0.448717948717949	1	80.7124733499961	RHOBTB3	TRUE
chr5:95091100-95091466	0.422343324250681	1	80.7124733499961	RHOBTB3	TRUE
chr5:128957891-128958042	0.480263157894737	1	28.372423700767	ADAMTS19	TRUE
chr5:129519922-129521485	0.434782608695652	1	22.6221120664389	CHSY3	TRUE
chr5:169021398-169021497	0.47	1	45.5352444790378	SPDL1	TRUE
chr5:169028284-169028630	0.45821325648415	1	45.5352444790378	SPDL1	TRUE
chr6:12120123-12126104	0.446004680708793	1	62.0008807040677	HIVEP1	TRUE
chr6:158499196-158499314	0.512605042016807	1	75.4788001787545	SYNJ2	TRUE
chr7:73249073-73249333	0.616858237547893	1	73.4818062357383	WBSCR27	TRUE
chr8:18257514-18258387	0.422196796338673	1	46.9519530947846	.	TRUE
chr8:144644379-144644521	0.657342657342657	1	80.9175412772906	GSDMD	TRUE
chr9:35811179-35811999	0.579780755176614	1	72.476833230198	SPAG8	TRUE
chr9:37518122-37518436	0.574603174603175	1	71.6595434812036	FBXO10	TRUE
chr9:37537107-37537941	0.559281437125749	1	71.6595434812036	FBXO10	TRUE
chr9:86517975-86518934	0.448958333333333	1	65.9610738471003	KIF27	TRUE
chr9:139390523-139392011	0.67293485560779	1	78.0189526246326	NOTCH1	TRUE
chr10:61004817-61005352	0.423507462686567	1	30.5654485343706	PHYHIPL	TRUE
chr10:82331187-82331335	0.550335570469799	1	55.2164623524883	SH2D4B	TRUE
chr10:82363335-82363552	0.692660550458716	1	55.2164623524883	SH2D4B	TRUE
chr11:10874411-10876493	0.359097455592895	1	74.4025035140538	.	TRUE
chr11:18568427-18568598	0.482558139534884	1	71.8705189015606	UEVLD	TRUE
chr11:34226091-34226238	0.668918918918919	1	69.0693991632745	ABTB2	TRUE
chr11:77920494-77921791	0.605546995377504	1	78.1762696823271	USP35	TRUE
chr11:113570317-113570416	0.65	1	66.9556887787167	TMPRSS5	TRUE
chr12:49666036-49667011	0.533811475409836	0.42847222648561	82.1999121184396	TUBA1C	TRUE
chr12:52863454-52863675	0.612612612612613	0.66666667163372	57.4670602779577	KRT6C	TRUE
chr13:42622910-42623102	0.72020725388601	1	69.9162675460966	DGKH	TRUE
chr14:20769992-20770125	0.485074626865672	1	73.0857265208027	TTC5	TRUE
chr14:23306027-23306135	0.706422018348624	1	80.1636671311785	MMP14	TRUE
chr14:64727167-64727467	0.647840531561462	1	69.5856984204585	ESR2	TRUE
chr14:91760517-91760663	0.523809523809524	1	75.4686514221796	CCDC88C	TRUE
chr14:91770045-91770323	0.637992831541219	1	75.4686514221796	CCDC88C	TRUE
chr14:101347049-101351126	0.581902893575282	1	70.8989691403833	.	TRUE
chr15:40462738-40462883	0.39041095890411	1	70.8282463149269	BUB1B	TRUE
chr15:40498385-40498660	0.449275362318841	1	70.8282463149269	BUB1B	TRUE
chr15:40512765-40512961	0.441624365482233	1	73.379161721409	PAK6	TRUE
chr15:89381894-89382278	0.620779220779221	1	69.4626098481735	ACAN	TRUE
chr15:89398083-89402649	0.55047076855704	0.118291676336644	71.3114782654413	ACAN	TRUE
chr16:1271788-1272097	0.664516129032258	1	73.0081981243473	TPSG1	TRUE
chr16:4924212-4925436	0.555918367346939	1	75.841146639078	UBN1	TRUE
chr16:84209539-84209906	0.527173913043478	1	68.0749788189879	DNAAF1	TRUE
chr16:88782013-88782263	0.581673306772908	1	84.9331207275391	PIEZO1	TRUE
chr17:3657077-3657220	0.625	1	78.2567053313303	ITGAE	TRUE
chr17:4790875-4791086	0.608490566037736	1	78.6583127314502	MINK1	TRUE
chr17:6941471-6942209	0.618403247631935	1	76.601308237208	SLC16A13	TRUE
chr17:39116533-39116754	0.545045045045045	1	64.0930131591193	KRT39	TRUE
chr17:39122641-39123109	0.473347547974414	1	64.0930131591193	KRT39	TRUE
chr17:46607690-46608267	0.626297577854671	1	80.998899403185	.	TRUE
chr18:43246102-43246185	0.488095238095238	1	61.293021929146	SLC14A2	TRUE
chr18:43246900-43247060	0.496894409937888	1	61.293021929146	SLC14A2	TRUE
chr19:1481758-1482207	0.706666666666667	1	83.5569618149559	PCSK4	TRUE
chr19:1490157-1490346	0.715789473684211	1	83.5569618149559	PCSK4	TRUE
chr19:4328672-4328807	0.705882352941177	1	81.3278412016311	STAP2	TRUE
chr19:9720876-9722013	0.404217926186292	0.690476191895349	60.5490481310552	ZNF561	TRUE
chr19:10407015-10407293	0.767025089605735	1	82.3608287395817	ICAM5	TRUE
chr19:14067164-14067335	0.627906976744186	1	82.1625699335986	DCAF15	TRUE
chr19:14863141-14863339	0.582914572864322	0.833333333333333	70.9543832457892	ADGRE2	TRUE
chr19:33444521-33444708	0.526595744680851	1	66.2759369198639	CEP89	TRUE
chr19:38188941-38190797	0.397415185783522	1	46.2258091161747	ZNF607	TRUE
chr19:55525450-55526534	0.554838709677419	1	80.0255650435344	GP6	TRUE
chr20:56090770-56090891	0.549180327868853	1	77.1117155622728	CTCFL	TRUE
chr20:56098719-56099262	0.558823529411765	1	77.1117155622728	CTCFL	TRUE
chr20:58452440-58452611	0.331395348837209	1	40.5358509781337	SYCP2	TRUE
chr20:58476717-58476866	0.306666666666667	1	40.5358509781337	SYCP2	TRUE
chr21:45094517-45094579	0.507936507936508	1	76.7466167789875	RRP1B	TRUE
chr21:45670693-45670833	0.609929078014184	1	70.4337328164884	DNMT3L	TRUE
chr21:47773018-47773241	0.495535714285714	1	67.9704114706209	PCNT	TRUE
chr21:47786499-47787055	0.572710951526032	1	67.9704114706209	PCNT	TRUE
chr21:47835983-47836754	0.568652849740933	1	67.3136224274588	PCNT	TRUE
chr21:47851443-47852130	0.609011627906977	1	67.3136224274588	PCNT	TRUE
chr21:47863723-47863862	0.692857142857143	1	67.3136224274588	PCNT	TRUE
chr22:17468850-17469058	0.631578947368421	1	50.3963145643178	GAB4	TRUE
chr22:19118913-19119990	0.579777365491651	1	74.0503354214206	.	TRUE
chr22:50704655-50704735	0.54320987654321	1	81.4264629855014	MAPK11	TRUE
