Target	gc_bias	mappability	reptiming	Gene	on_target
chr5:141033517-141034003	0.609856262833676	1	68.5685538112527	ARAP3	TRUE
chr5:141034929-141034968	0.575	1	68.5685538112527	ARAP3	TRUE
chr5:141035188-141035326	0.58273381294964	1	68.5685538112527	ARAP3	TRUE
chr5:141035436-141035500	0.523076923076923	1	68.5685538112527	ARAP3	TRUE
chr5:141035631-141035667	0.486486486486487	1	68.5685538112527	ARAP3	TRUE
chr5:141035761-141035844	0.547619047619048	1	68.5685538112527	ARAP3	TRUE
chr5:141036071-141036205	0.62962962962963	1	68.5685538112527	ARAP3	TRUE
chr5:141036285-141036414	0.576923076923077	1	68.5685538112527	ARAP3	TRUE
chr5:141037932-141038047	0.594827586206897	1	68.5685538112527	ARAP3	TRUE
chr5:141038146-141038221	0.513157894736842	1	68.5685538112527	ARAP3	TRUE
chr5:141038975-141039044	0.514285714285714	1	68.5685538112527	ARAP3	TRUE
chr5:141039346-141039494	0.563758389261745	1	68.5685538112527	ARAP3	TRUE
chr5:141041251-141041357	0.579439252336449	1	68.5685538112527	ARAP3	TRUE
chr5:141041610-141041823	0.630841121495327	1	68.5685538112527	ARAP3	TRUE
chr5:141044489-141044653	0.636363636363636	1	68.5685538112527	ARAP3	TRUE
chr5:141044878-141044942	0.523076923076923	1	68.5685538112527	ARAP3	TRUE
chr5:141045991-141046211	0.701357466063348	1	68.5685538112527	ARAP3	TRUE
chr5:141049276-141049379	0.576923076923077	1	68.5685538112527	ARAP3	TRUE
chr5:141049489-141049631	0.594405594405594	1	68.5685538112527	ARAP3	TRUE
chr5:141050079-141050196	0.627118644067797	1	68.5685538112527	ARAP3	TRUE
chr5:141050832-141050968	0.627737226277372	1	68.5685538112527	ARAP3	TRUE
chr5:141051137-141051320	0.592391304347826	1	68.5685538112527	ARAP3	TRUE
chr5:141051462-141051548	0.574712643678161	1	68.5685538112527	ARAP3	TRUE
chr5:141051669-141051869	0.621890547263682	1	68.5685538112527	ARAP3	TRUE
chr5:141052119-141052226	0.601851851851852	1	68.5685538112527	ARAP3	TRUE
chr5:141052308-141052493	0.666666666666667	1	68.5685538112527	ARAP3	TRUE
chr5:141052580-141052701	0.573770491803279	1	68.5685538112527	ARAP3	TRUE
chr5:141052968-141053038	0.464788732394366	1	68.5685538112527	ARAP3	TRUE
chr5:141053172-141053376	0.604878048780488	1	68.5685538112527	ARAP3	TRUE
chr5:141059112-141059224	0.575221238938053	1	68.5685538112527	ARAP3	TRUE
chr5:141059328-141059390	0.682539682539683	1	68.5685538112527	ARAP3	TRUE
chr5:141059530-141060054	0.632380952380952	1	68.5685538112527	ARAP3	TRUE
chr5:142150327-142150481	0.561290322580645	1	50.4937689375169	ARHGAP26	TRUE
chr5:142252965-142253061	0.371134020618557	1	47.8606164762289	ARHGAP26	TRUE
chr5:142254675-142254737	0.476190476190476	1	47.8606164762289	ARHGAP26	TRUE
chr5:142258939-142259011	0.534246575342466	1	47.8606164762289	ARHGAP26	TRUE
chr5:142264863-142264965	0.359223300970874	1	47.8606164762289	ARHGAP26	TRUE
chr5:142273803-142273914	0.491071428571429	1	47.8606164762289	ARHGAP26	TRUE
chr5:142281500-142281605	0.481132075471698	1	47.8606164762289	ARHGAP26	TRUE
chr5:142283105-142283235	0.465648854961832	1	47.8606164762289	ARHGAP26	TRUE
chr5:142287269-142287370	0.441176470588235	1	47.8606164762289	ARHGAP26	TRUE
chr5:142292764-142292859	0.458333333333333	1	47.8606164762289	ARHGAP26	TRUE
chr5:142311612-142311691	0.6	1	50.7247129005961	ARHGAP26	TRUE
chr5:142393645-142393682	0.5	1	50.7247129005961	ARHGAP26	TRUE
chr5:142416761-142416827	0.507462686567164	1	54.7381282466473	ARHGAP26	TRUE
chr5:142421381-142421456	0.526315789473684	1	54.7381282466473	ARHGAP26	TRUE
chr5:142434004-142434092	0.460674157303371	1	54.7381282466473	ARHGAP26	TRUE
chr5:142435593-142435652	0.416666666666667	1	54.7381282466473	ARHGAP26	TRUE
chr5:142437207-142437313	0.504672897196262	1	54.7381282466473	ARHGAP26	TRUE
chr5:142500553-142500713	0.447204968944099	1	62.0009550717798	ARHGAP26	TRUE
chr5:142513532-142513671	0.571428571428571	1	62.0009550717798	ARHGAP26	TRUE
chr5:142526796-142526947	0.5	1	62.0009550717798	ARHGAP26	TRUE
chr5:142586763-142587039	0.55956678700361	1	62.0009550717798	ARHGAP26	TRUE
chr5:142593562-142593654	0.516129032258065	1	62.0009550717798	ARHGAP26	TRUE
chr5:142601923-142602012	0.544444444444444	1	66.1819445166257	ARHGAP26	TRUE
chr5:142658929-142658977	0.346938775510204	1	66.1819445166257	NR3C1	TRUE
chr5:142661454-142661607	0.331168831168831	1	66.1819445166257	NR3C1	TRUE
chr5:142662133-142662291	0.427672955974843	1	66.1819445166257	NR3C1	TRUE
chr5:142675017-142675156	0.428571428571429	1	66.1819445166257	NR3C1	TRUE
chr5:142678233-142678378	0.431506849315068	1	66.1819445166257	NR3C1	TRUE
chr5:142680050-142680329	0.442857142857143	1	66.1819445166257	NR3C1	TRUE
chr5:142689662-142689779	0.440677966101695	1	66.1819445166257	NR3C1	TRUE
chr5:142693564-142693734	0.485380116959064	1	66.1819445166257	NR3C1	TRUE
chr5:142779221-142780405	0.455696202531646	0.785714285714286	61.5866298864384	NR3C1	TRUE
chr5:143539961-143540124	0.396341463414634	1	34.3122944218097	YIPF5	TRUE
chr5:143541782-143541964	0.398907103825137	1	34.3122944218097	YIPF5	TRUE
chr5:143543675-143543821	0.401360544217687	1	34.3122944218097	YIPF5	TRUE
chr5:143544996-143545169	0.482758620689655	1	34.3122944218097	YIPF5	TRUE
chr5:143549410-143549520	0.423423423423423	1	34.3122944218097	YIPF5	TRUE
chr5:143586278-143587110	0.478991596638655	1	34.3122944218097	KCTD16	TRUE
chr5:143853223-143853678	0.50219298245614	1	26.9789027978878	KCTD16	TRUE
chr5:147443608-147443663	0.5	1	32.1497043949543	SPINK5	TRUE
chr5:147444910-147444936	0.444444444444444	1	32.1497043949543	SPINK5	TRUE
chr5:147449886-147450014	0.341085271317829	1	32.1497043949543	SPINK5	TRUE
chr5:147451711-147451784	0.513513513513513	1	32.1497043949543	SPINK5	TRUE
chr5:147465968-147466096	0.387596899224806	1	32.1497043949543	SPINK5	TRUE
chr5:147468105-147468169	0.461538461538462	1	32.1497043949543	SPINK5	TRUE
chr5:147469057-147469185	0.472868217054264	1	32.1497043949543	SPINK5	TRUE
chr5:147470728-147470792	0.4	1	32.1497043949543	SPINK5	TRUE
chr5:147473917-147474045	0.457364341085271	1	32.1497043949543	SPINK5	TRUE
chr5:147475381-147475469	0.325842696629214	1	32.1497043949543	SPINK5	TRUE
chr5:147477430-147477558	0.410852713178295	1	32.1497043949543	SPINK5	TRUE
chr5:147478797-147478879	0.397590361445783	1	32.1497043949543	SPINK5	TRUE
chr5:147480017-147480145	0.503875968992248	1	32.1497043949543	SPINK5	TRUE
chr5:147480918-147481000	0.36144578313253	1	32.1497043949543	SPINK5	TRUE
chr5:147481344-147481472	0.503875968992248	1	32.1497043949543	SPINK5	TRUE
chr5:147484515-147484564	0.42	1	32.1497043949543	SPINK5	TRUE
chr5:147486600-147486728	0.488372093023256	1	32.1497043949543	SPINK5	TRUE
chr5:147488316-147488401	0.36046511627907	1	32.1497043949543	SPINK5	TRUE
chr5:147491331-147491459	0.488372093023256	1	32.1497043949543	SPINK5	TRUE
chr5:147492431-147492498	0.411764705882353	1	32.1497043949543	SPINK5	TRUE
chr5:147493925-147494053	0.465116279069767	1	32.1497043949543	SPINK5	TRUE
chr5:147495933-147496030	0.469387755102041	1	32.1497043949543	SPINK5	TRUE
chr5:147498000-147498128	0.434108527131783	1	32.1497043949543	SPINK5	TRUE
chr5:147498549-147498622	0.445945945945946	1	32.1497043949543	SPINK5	TRUE
chr5:147499572-147499700	0.426356589147287	1	32.1497043949543	SPINK5	TRUE
chr5:147499858-147499955	0.428571428571429	1	32.1497043949543	SPINK5	TRUE
chr5:147503396-147503524	0.434108527131783	1	34.4011036712344	SPINK5	TRUE
chr5:147504328-147504413	0.302325581395349	1	34.4011036712344	SPINK5	TRUE
chr5:147505087-147505177	0.516483516483517	1	34.4011036712344	SPINK5	TRUE
chr5:147505286-147505414	0.434108527131783	1	34.4011036712344	SPINK5	TRUE
chr5:147506546-147506643	0.459183673469388	1	34.4011036712344	SPINK5	TRUE
chr5:147510822-147510953	0.446969696969697	1	34.4011036712344	SPINK5	TRUE
chr5:147513360-147513451	0.58695652173913	1	34.4011036712344	SPINK5	TRUE
chr5:147516546-147516555	0.5	1	34.4011036712344	SPINK5	TRUE
chr5:147715177-147715232	0.482142857142857	1	44.6471683766582	SPINK9	TRUE
chr5:147715985-147716017	0.424242424242424	1	44.6471683766582	SPINK9	TRUE
chr5:147718041-147718169	0.333333333333333	1	44.6471683766582	SPINK9	TRUE
chr5:147719230-147719276	0.297872340425532	1	44.6471683766582	SPINK9	TRUE
chr5:149240458-149240535	0.615384615384615	1	74.6221914008112	PDE6A	TRUE
chr5:149242682-149242830	0.536912751677852	1	74.6221914008112	PDE6A	TRUE
chr5:149245733-149245817	0.458823529411765	1	74.6221914008112	PDE6A	TRUE
chr5:149247288-149247363	0.565789473684211	1	74.6221914008112	PDE6A	TRUE
chr5:149247658-149247722	0.6	1	74.6221914008112	PDE6A	TRUE
chr5:149262992-149263100	0.458715596330275	1	74.6221914008112	PDE6A	TRUE
chr5:149264042-149264143	0.46078431372549	1	74.6221914008112	PDE6A	TRUE
chr5:149264343-149264431	0.528089887640449	1	74.6221914008112	PDE6A	TRUE
chr5:149265828-149265938	0.531531531531532	1	74.6221914008112	PDE6A	TRUE
chr5:149274746-149274854	0.605504587155963	1	74.6221914008112	PDE6A	TRUE
chr5:149275919-149276066	0.391891891891892	1	74.6221914008112	PDE6A	TRUE
chr5:149276274-149276340	0.552238805970149	1	74.6221914008112	PDE6A	TRUE
chr5:149277926-149278070	0.344827586206897	1	74.6221914008112	PDE6A	TRUE
chr5:149278938-149279088	0.417218543046358	1	74.6221914008112	PDE6A	TRUE
chr5:149283211-149283259	0.448979591836735	1	74.6221914008112	PDE6A	TRUE
chr5:149286875-149286942	0.544117647058823	1	74.6221914008112	PDE6A	TRUE
chr5:149294506-149294571	0.409090909090909	1	74.6221914008112	PDE6A	TRUE
chr5:149301198-149301273	0.513157894736842	1	73.9368100307956	PDE6A	TRUE
chr5:149310591-149310732	0.485915492957746	1	73.9368100307956	PDE6A	TRUE
chr5:149313493-149313583	0.43956043956044	1	73.9368100307956	PDE6A	TRUE
chr5:149314129-149314282	0.461038961038961	1	73.9368100307956	PDE6A	TRUE
chr5:149323763-149324237	0.547368421052632	1	73.9368100307956	PDE6A	TRUE
chr5:151771752-151772063	0.493589743589744	1	39.9434400501818	NMUR2	TRUE
chr5:151775020-151775146	0.519685039370079	1	39.9434400501818	NMUR2	TRUE
chr5:151777621-151777706	0.395348837209302	1	39.9434400501818	NMUR2	TRUE
chr5:151783949-151784675	0.566712517193948	1	39.9434400501818	NMUR2	TRUE
chr5:153855366-153855471	0.60377358490566	1	66.7098415865756	HAND1	TRUE
chr5:153857026-153857569	0.663602941176471	1	66.7098415865756	HAND1	TRUE
chr5:159505162-159505176	0.4	1	56.0279906999947	PWWP2A	TRUE
chr5:159507658-159507778	0.495867768595041	1	56.0279906999947	PWWP2A	TRUE
chr5:159519389-159521073	0.442729970326409	1	56.0279906999947	PWWP2A	TRUE
chr5:159545812-159546396	0.72991452991453	1	56.0279906999947	PWWP2A	TRUE
chr5:169015421-169015580	0.3875	1	45.5352444790378	SPDL1	TRUE
chr5:169018052-169018229	0.359550561797753	1	45.5352444790378	SPDL1	TRUE
chr5:169020358-169020553	0.433673469387755	1	45.5352444790378	SPDL1	TRUE
chr5:169021149-169021299	0.417218543046358	1	45.5352444790378	SPDL1	TRUE
chr5:169021398-169021497	0.47	1	45.5352444790378	SPDL1	TRUE
chr5:169021575-169021686	0.410714285714286	1	45.5352444790378	SPDL1	TRUE
chr5:169023565-169023706	0.387323943661972	1	45.5352444790378	SPDL1	TRUE
chr5:169025480-169025584	0.352380952380952	1	45.5352444790378	SPDL1	TRUE
chr5:169025976-169026164	0.365079365079365	1	45.5352444790378	SPDL1	TRUE
chr5:169028284-169028630	0.45821325648415	1	45.5352444790378	SPDL1	TRUE
chr5:169031064-169031212	0.355704697986577	1	45.5352444790378	SPDL1	TRUE
chr5:172386877-172387045	0.562130177514793	0.75	73.112675959521	RPL26L1	TRUE
chr5:172395462-172395603	0.514084507042254	0.75	73.112675959521	RPL26L1	TRUE
chr5:172396416-172396545	0.369230769230769	0.5	73.112675959521	RPL26L1	TRUE
chr5:175305743-175305774	0.5625	1	63.0519265656424	CPLX2	TRUE
chr5:175305911-175306087	0.661016949152542	1	63.0519265656424	CPLX2	TRUE
chr5:175306851-175307049	0.618090452261307	1	63.0519265656424	CPLX2	TRUE
chr5:175665512-175665641	0.761538461538461	0.5	81.9638835793675	SIMC1	TRUE
chr5:175722033-175722266	0.435897435897436	0.5	79.2630345561717	SIMC1	TRUE
chr5:175723254-175723324	0.535211267605634	0.5	79.2630345561717	SIMC1	TRUE
chr5:175740694-175740849	0.538461538461538	1	79.2630345561717	SIMC1	TRUE
chr5:175749276-175749429	0.480519480519481	1	79.2630345561717	SIMC1	TRUE
chr5:175751632-175751761	0.538461538461538	1	79.2630345561717	SIMC1	TRUE
chr5:175763723-175763880	0.493670886075949	1	79.2630345561717	SIMC1	TRUE
chr5:175764065-175764150	0.441860465116279	1	79.2630345561717	SIMC1	TRUE
chr5:175772186-175772449	0.522727272727273	1	79.2630345561717	SIMC1	TRUE
chr5:176047812-176047845	0.529411764705882	1	72.3444700335512	SNCB	TRUE
chr5:176048215-176048305	0.593406593406593	1	72.3444700335512	SNCB	TRUE
chr5:176053399-176053518	0.55	1	72.3444700335512	SNCB	TRUE
chr5:176053721-176053763	0.558139534883721	1	72.3444700335512	SNCB	TRUE
chr5:176056535-176056656	0.639344262295082	1	72.3444700335512	SNCB	TRUE
chr5:176759087-176759248	0.672839506172839	1	81.3629151901396	LMAN2	TRUE
chr5:176761285-176761405	0.553719008264463	1	81.3629151901396	LMAN2	TRUE
chr5:176764137-176764252	0.637931034482759	1	81.3629151901396	LMAN2	TRUE
chr5:176764364-176764526	0.650306748466258	1	81.3629151901396	LMAN2	TRUE
chr5:176764707-176764787	0.518518518518518	1	81.3629151901396	LMAN2	TRUE
chr5:176765489-176765607	0.596638655462185	1	81.3629151901396	LMAN2	TRUE
chr5:176778174-176778293	0.608333333333333	1	81.3629151901396	LMAN2	TRUE
chr5:176778453-176778649	0.598984771573604	1	81.3629151901396	LMAN2	TRUE
chr5:176882069-176882496	0.724299065420561	1	83.6728344152469	PRR7	TRUE
chr5:176882725-176883123	0.68922305764411	1	83.6728344152469	PRR7	TRUE
chr5:177027212-177027262	0.705882352941177	1	74.9828581857209	B4GALT7	TRUE
chr5:177031180-177031543	0.67032967032967	1	74.9828581857209	B4GALT7	TRUE
chr5:177034303-177034529	0.612334801762115	1	74.9828581857209	B4GALT7	TRUE
chr5:177035540-177035624	0.647058823529412	1	74.9828581857209	B4GALT7	TRUE
chr5:177035911-177036016	0.575471698113208	1	74.9828581857209	B4GALT7	TRUE
chr5:177036541-177036697	0.598726114649682	1	74.9828581857209	B4GALT7	TRUE
chr5:179069340-179069491	0.572368421052632	0.638888890544573	78.1481200114335	.	TRUE
chr5:179069870-179070212	0.626822157434402	0.61111111442248	78.1481200114335	.	TRUE
chr5:179070431-179070492	0.370967741935484	0.75	78.1481200114335	.	TRUE
chr5:179071030-179071088	0.423728813559322	0.5	78.1481200114335	.	TRUE
chr5:179071800-179072022	0.533632286995516	0.75	78.1481200114335	.	TRUE
chr5:179956277-179956389	0.460176991150442	1	58.1794635281704	CNOT6	TRUE
chr5:179976931-179977118	0.436170212765957	1	58.1794635281704	CNOT6	TRUE
chr5:179980386-179980472	0.425287356321839	1	58.1794635281704	CNOT6	TRUE
chr5:179991489-179991594	0.405660377358491	1	58.1794635281704	CNOT6	TRUE
chr5:179991675-179991744	0.442857142857143	1	58.1794635281704	CNOT6	TRUE
chr5:179992820-179992978	0.427672955974843	1	58.1794635281704	CNOT6	TRUE
chr5:179994088-179994243	0.391025641025641	1	58.1794635281704	CNOT6	TRUE
chr5:179994849-179995004	0.416666666666667	1	58.1794635281704	CNOT6	TRUE
chr5:179996110-179996341	0.418103448275862	1	58.1794635281704	CNOT6	TRUE
chr5:179998230-179998433	0.406862745098039	1	58.1794635281704	CNOT6	TRUE
chr5:180000988-180001201	0.523364485981308	1	59.4287674403427	CNOT6	TRUE
chr5:180684415-180684496	0.390243902439024	1	83.1373052313776	TRIM52	TRUE
chr5:180687002-180687815	0.541769041769042	1	83.1373052313776	TRIM52	TRUE
chr6:2623673-2624057	0.576623376623377	1	65.6987910506749	.	TRUE
chr6:2890397-2890805	0.491442542787286	1	77.9572256862527	SERPINB9	TRUE
chr6:2892067-2892223	0.656050955414013	1	77.9572256862527	SERPINB9	TRUE
chr6:2893645-2893788	0.416666666666667	1	77.9572256862527	SERPINB9	TRUE
chr6:2895625-2895743	0.453781512605042	1	77.9572256862527	SERPINB9	TRUE
chr6:2896287-2896425	0.496402877697842	1	77.9572256862527	SERPINB9	TRUE
chr6:2900678-2900846	0.497041420118343	1	80.1153467763769	SERPINB9	TRUE
chr6:3154097-3155158	0.629001883239171	0.463333337505658	80.2751443692953	TUBB2A	TRUE
chr6:3155859-3155970	0.553571428571429	1	80.2751443692953	TUBB2A	TRUE
chr6:3156278-3156387	0.527272727272727	0.5	80.2751443692953	TUBB2A	TRUE
chr6:3157641-3157698	0.672413793103448	1	80.2751443692953	TUBB2A	TRUE
chr6:5085720-5086797	0.726345083487941	1	59.4673900415402	.	TRUE
chr6:5999209-5999438	0.569565217391304	1	50.2809532845374	NRN1	TRUE
chr6:6002586-6002731	0.602739726027397	1	42.7332778024201	NRN1	TRUE
chr6:6006928-6006983	0.446428571428571	1	42.7332778024201	NRN1	TRUE
chr6:11714711-11714746	0.527777777777778	1	62.3198417059266	ADTRP	TRUE
chr6:11723582-11723734	0.509803921568627	1	62.3198417059266	ADTRP	TRUE
chr6:11735801-11735917	0.521367521367521	1	62.3198417059266	ADTRP	TRUE
chr6:11766507-11766609	0.436893203883495	1	62.3198417059266	ADTRP	TRUE
chr6:11768482-11768617	0.485294117647059	1	62.3198417059266	ADTRP	TRUE
chr6:11770264-11770318	0.527272727272727	1	62.3198417059266	ADTRP	TRUE
chr6:11778840-11778993	0.409090909090909	1	62.3198417059266	ADTRP	TRUE
chr6:12015862-12015902	0.390243902439024	1	67.5059240360071	HIVEP1	TRUE
chr6:12089417-12089471	0.327272727272727	1	67.5059240360071	HIVEP1	TRUE
chr6:12120123-12126104	0.446004680708793	1	62.0008807040677	HIVEP1	TRUE
chr6:12129992-12130126	0.325925925925926	1	62.0008807040677	HIVEP1	TRUE
chr6:12131000-12131176	0.395480225988701	1	62.0008807040677	HIVEP1	TRUE
chr6:12136024-12136126	0.398058252427184	1	62.0008807040677	HIVEP1	TRUE
chr6:12161672-12162163	0.50609756097561	1	62.0008807040677	HIVEP1	TRUE
chr6:12163516-12164695	0.538983050847458	1	62.0008807040677	HIVEP1	TRUE
chr6:12718977-12719080	0.413461538461538	1	37.5988342738388	PHACTR1	TRUE
chr6:12749876-12750023	0.648648648648649	1	37.5988342738388	PHACTR1	TRUE
chr6:13053597-13053762	0.548192771084337	1	49.947735285995	PHACTR1	TRUE
chr6:13160436-13160517	0.426829268292683	1	54.7386092761956	PHACTR1	TRUE
chr6:13182751-13182919	0.562130177514793	1	54.7386092761956	PHACTR1	TRUE
chr6:13206047-13206369	0.61609907120743	1	59.7346072055326	PHACTR1	TRUE
chr6:13228048-13228296	0.493975903614458	1	59.7346072055326	PHACTR1	TRUE
chr6:13230269-13230426	0.575949367088608	1	59.7346072055326	PHACTR1	TRUE
chr6:13273092-13273148	0.543859649122807	1	59.7346072055326	TBC1D7	TRUE
chr6:13278500-13278562	0.507936507936508	1	59.7346072055326	TBC1D7	TRUE
chr6:13283654-13283795	0.584507042253521	1	59.7346072055326	TBC1D7	TRUE
chr6:13286378-13286455	0.423076923076923	1	59.7346072055326	TBC1D7	TRUE
chr6:13287295-13287311	0.470588235294118	1	59.7346072055326	TBC1D7	TRUE
chr6:14118043-14118080	0.684210526315789	1	67.2516988244387	CD83	TRUE
chr6:14118181-14118297	0.666666666666667	1	67.2516988244387	CD83	TRUE
chr6:14131751-14131980	0.539130434782609	1	67.2516988244387	CD83	TRUE
chr6:14133880-14133987	0.425925925925926	1	67.2516988244387	CD83	TRUE
chr6:14135339-14135468	0.453846153846154	1	67.2516988244387	CD83	TRUE
chr6:17421787-17421908	0.60655737704918	1	58.1966071176057	CAP2	TRUE
chr6:17426821-17426922	0.53921568627451	1	58.1966071176057	CAP2	TRUE
chr6:17463227-17463305	0.582278481012658	1	58.1966071176057	CAP2	TRUE
chr6:17507400-17507544	0.482758620689655	1	65.2386717465844	CAP2	TRUE
chr6:17507872-17507958	0.459770114942529	1	65.2386717465844	CAP2	TRUE
chr6:17514080-17514186	0.448598130841121	1	65.2386717465844	CAP2	TRUE
chr6:17539500-17539690	0.523560209424084	1	65.2386717465844	CAP2	TRUE
chr6:17541204-17541380	0.491525423728814	1	65.2386717465844	CAP2	TRUE
chr6:17543068-17543192	0.368	1	65.2386717465844	CAP2	TRUE
chr6:17543292-17543375	0.464285714285714	1	65.2386717465844	CAP2	TRUE
chr6:17551695-17551836	0.422535211267606	1	65.2386717465844	CAP2	TRUE
chr6:17556590-17556674	0.423529411764706	1	65.2386717465844	CAP2	TRUE
chr6:17600641-17601353	0.747545582047686	1	71.5056344211692	FAM8A1	TRUE
chr6:17602821-17602942	0.385245901639344	1	71.5056344211692	FAM8A1	TRUE
chr6:17605137-17605261	0.32	1	71.5056344211692	FAM8A1	TRUE
chr6:17606105-17606245	0.468085106382979	1	71.5056344211692	FAM8A1	TRUE
chr6:17608426-17608571	0.383561643835616	1	71.5056344211692	FAM8A1	TRUE
chr6:18160127-18160214	0.511363636363636	1	65.9280610792708	KDM1B	TRUE
chr6:18161558-18161686	0.472868217054264	1	65.9280610792708	KDM1B	TRUE
chr6:18163066-18163156	0.43956043956044	1	65.9280610792708	KDM1B	TRUE
chr6:18166498-18166610	0.433628318584071	1	65.9280610792708	KDM1B	TRUE
chr6:18171594-18171711	0.423728813559322	1	65.9280610792708	KDM1B	TRUE
chr6:18186003-18186042	0.525	1	65.9280610792708	KDM1B	TRUE
chr6:18197288-18197465	0.47752808988764	1	65.9280610792708	KDM1B	TRUE
chr6:18197818-18197893	0.460526315789474	1	65.9280610792708	KDM1B	TRUE
chr6:18200670-18200808	0.453237410071942	1	61.6698948321956	KDM1B	TRUE
chr6:18207629-18207761	0.488721804511278	1	61.6698948321956	KDM1B	TRUE
chr6:18208363-18208438	0.447368421052632	1	61.6698948321956	KDM1B	TRUE
chr6:18212719-18212836	0.440677966101695	1	61.6698948321956	KDM1B	TRUE
chr6:18213887-18214013	0.488188976377953	1	61.6698948321956	KDM1B	TRUE
chr6:18215238-18215361	0.604838709677419	1	61.6698948321956	KDM1B	TRUE
chr6:18217964-18218117	0.5	1	61.6698948321956	KDM1B	TRUE
chr6:18222140-18222224	0.447058823529412	1	61.6698948321956	KDM1B	TRUE
chr6:19837986-19838427	0.737556561085973	1	45.1168127532053	ID4	TRUE
chr6:19838815-19838860	0.673913043478261	1	45.1168127532053	ID4	TRUE
chr6:25727137-25727521	0.483116883116883	1	44.6331038899941	HIST1H2BA	TRUE
chr6:25845610-25845745	0.441176470588235	1	48.8828369744934	SLC17A3	TRUE
chr6:25849602-25849693	0.445652173913043	1	48.8828369744934	SLC17A3	TRUE
chr6:25850033-25850181	0.463087248322148	1	48.8828369744934	SLC17A3	TRUE
chr6:25850276-25850406	0.427480916030534	1	48.8828369744934	SLC17A3	TRUE
chr6:25850687-25850849	0.43558282208589	1	48.8828369744934	SLC17A3	TRUE
chr6:25850987-25851106	0.441666666666667	1	48.8828369744934	SLC17A3	TRUE
chr6:25855372-25855459	0.454545454545455	1	48.8828369744934	SLC17A3	TRUE
chr6:25861852-25861940	0.49438202247191	1	48.8828369744934	SLC17A3	TRUE
chr6:25862024-25862258	0.485106382978723	1	48.8828369744934	SLC17A3	TRUE
chr6:25862461-25862673	0.460093896713615	1	48.8828369744934	SLC17A3	TRUE
chr6:25868525-25868616	0.510869565217391	1	48.8828369744934	SLC17A3	TRUE
chr6:26020718-26021129	0.604368932038835	1	52.893820696538	HIST1H3A	TRUE
chr6:26246909-26247206	0.580536912751678	1	65.8973612266012	HIST1H4G	TRUE
chr6:26365565-26365581	0.529411764705882	1	70.5202300572159	BTN3A2	TRUE
chr6:26368411-26368496	0.511627906976744	0.5	70.5202300572159	BTN3A2	TRUE
chr6:26368793-26369141	0.535816618911175	0.41666667163372	70.5202300572159	BTN3A2	TRUE
chr6:26370550-26370832	0.551236749116608	0.833333333333333	70.5202300572159	BTN3A2	TRUE
chr6:26373125-26373326	0.52970297029703	1	70.5202300572159	BTN3A2	TRUE
chr6:26373504-26373525	0.590909090909091	1	70.5202300572159	BTN3A2	TRUE
chr6:26373615-26373642	0.392857142857143	1	70.5202300572159	BTN3A2	TRUE
chr6:26374555-26374596	0.5	1	70.5202300572159	BTN3A2	TRUE
chr6:27107088-27107400	0.638977635782748	1	66.8025584456944	.	TRUE
chr6:27775304-27775685	0.615183246073298	0.619791668839753	62.2741036367889	HIST1H2BL	TRUE
chr6:30029302-30029447	0.561643835616438	1	55.281306011842	.	TRUE
chr6:30029694-30029795	0.57843137254902	1	55.281306011842	ZNRD1	TRUE
chr6:30030001-30030111	0.531531531531532	1	55.281306011842	ZNRD1	TRUE
chr6:30032450-30032475	0.5	1	55.281306011842	ZNRD1	TRUE
chr6:30656438-30656720	0.628975265017668	1	80.3837540126083	NRM	TRUE
chr6:30657053-30657230	0.584269662921348	1	80.3837540126083	NRM	TRUE
chr6:30657824-30658021	0.616161616161616	1	80.3837540126083	NRM	TRUE
chr6:30658619-30658752	0.634328358208955	1	80.3837540126083	NRM	TRUE
chr6:30852997-30853009	0.615384615384615	1	74.1046640377234	DDR1	TRUE
chr6:30856465-30856592	0.5703125	1	74.1046640377234	DDR1	TRUE
chr6:30856685-30856788	0.634615384615385	1	74.1046640377234	DDR1	TRUE
chr6:30856979-30857208	0.669565217391304	1	74.1046640377234	DDR1	TRUE
chr6:30858750-30858898	0.63758389261745	1	74.1046640377234	DDR1	TRUE
chr6:30859157-30859257	0.564356435643564	1	74.1046640377234	DDR1	TRUE
chr6:30859779-30859966	0.579787234042553	1	74.1046640377234	DDR1	TRUE
chr6:30860073-30860320	0.657258064516129	1	74.1046640377234	DDR1	TRUE
chr6:30860845-30860941	0.65979381443299	1	74.1046640377234	DDR1	TRUE
chr6:30861049-30861201	0.679738562091503	1	74.1046640377234	DDR1	TRUE
chr6:30862283-30862449	0.640718562874252	1	74.1046640377234	DDR1	TRUE
chr6:30863181-30863292	0.705357142857143	1	74.1046640377234	DDR1	TRUE
chr6:30864398-30864643	0.642276422764228	1	74.1046640377234	DDR1	TRUE
chr6:30864791-30864919	0.527131782945736	1	74.1046640377234	DDR1	TRUE
chr6:30865138-30865375	0.596638655462185	1	74.1046640377234	DDR1	TRUE
chr6:30865850-30866085	0.584745762711864	1	74.1046640377234	DDR1	TRUE
chr6:30866665-30866815	0.649006622516556	1	74.1046640377234	DDR1	TRUE
chr6:30866933-30867074	0.626760563380282	1	74.1046640377234	DDR1	TRUE
chr6:30899265-30899352	0.556818181818182	1	74.1046640377234	SFTA2	TRUE
