Target total_coverage counts on_target duplication_rate
chr3:149469190-149469273 8468.96965892569 84.6896965892569 TRUE NA
chr3:150276175-150276250 5735.89580052764 57.3589580052764 TRUE NA
chr3:183368145-183369065 178234.364611959 1782.34364611959 TRUE NA
chr3:183382709-183382828 7176.14918962368 71.7614918962368 TRUE NA
chr3:183469861-183470042 40054.144453252 400.54144453252 TRUE NA
chr3:183479295-183479403 8688.570546287 86.88570546287 TRUE NA
chr3:183491421-183491583 12839.1576981223 128.391576981223 TRUE NA
chr3:183495330-183495489 16697.6490700347 166.976490700347 TRUE NA
chr3:183521775-183521977 23506.720033634 235.06720033634 TRUE NA
chr4:1729435-1730515 138455.4374899 1384.554374899 TRUE NA
chr4:16077310-16077530 23984.4886050035 239.844886050035 TRUE NA
chr5:442578-442938 50586.6078532726 505.866078532726 TRUE NA
chr5:89769656-89770110 64040.1683435559 640.401683435559 TRUE NA
chr5:95084037-95084192 17151.354000369 171.51354000369 TRUE NA
chr5:95091100-95091466 68077.5427295191 680.775427295191 TRUE NA
chr5:128957891-128958042 15491.54075512 154.9154075512 TRUE NA
chr5:129519922-129521485 214019.205083545 2140.19205083545 TRUE NA
chr5:169021398-169021497 9003.59211636454 90.0359211636454 TRUE NA
chr5:169028284-169028630 47172.0560214036 471.720560214036 TRUE NA
chr6:12120123-12126104 1043444.84066332 10434.4484066332 TRUE NA
chr6:158499196-158499314 7747.19736153969 77.4719736153969 TRUE NA
chr7:73249073-73249333 33286.024201365 332.86024201365 TRUE NA
chr8:18257514-18258387 146913.359300022 1469.13359300022 TRUE NA
chr8:144644379-144644521 9082.06910996733 90.8206910996733 TRUE NA
chr9:35811179-35811999 112215.624561894 1122.15624561894 TRUE NA
chr9:37518122-37518436 34973.3270282483 349.733270282483 TRUE NA
chr9:37537107-37537941 135623.804791272 1356.23804791272 TRUE NA
chr9:86517975-86518934 162493.529134759 1624.93529134759 TRUE NA
chr9:139390523-139392011 79905.7248431336 799.057248431336 TRUE NA
chr10:61004817-61005352 60370.8281717281 603.708281717281 TRUE NA
chr10:82331187-82331335 9599.4521490955 95.994521490955 TRUE NA
chr10:82363335-82363552 16877.0236648614 168.770236648614 TRUE NA
chr11:10874411-10876493 294525.420112923 2945.25420112923 TRUE NA
chr11:18568427-18568598 22854.6522017931 228.546522017931 TRUE NA
chr11:34226091-34226238 9073.71108596646 90.7371108596646 TRUE NA
chr11:77920494-77921791 195521.490353601 1955.21490353601 TRUE NA
chr11:113570317-113570416 14040.9798409702 140.409798409702 TRUE NA
chr12:49666036-49667011 24669.2794974081 246.692794974081 TRUE NA
chr12:52863454-52863675 6611.75818236687 66.1175818236687 TRUE NA
chr13:42622910-42623102 19275.42198566 192.7542198566 TRUE NA
chr14:20769992-20770125 4632.05710475672 46.3205710475672 TRUE NA
chr14:23306027-23306135 7233.02004165825 72.3302004165825 TRUE NA
chr14:64727167-64727467 24095.6076419361 240.956076419361 TRUE NA
chr14:91760517-91760663 17693.9653401693 176.939653401693 TRUE NA
chr14:91770045-91770323 34810.7695792098 348.107695792098 TRUE NA
chr14:101347049-101351126 612162.097180658 6121.62097180658 TRUE NA
chr15:40462738-40462883 10997.3149313803 109.973149313803 TRUE NA
chr15:40498385-40498660 44784.8872982193 447.848872982193 TRUE NA
chr15:40512765-40512961 23921.8482697891 239.218482697891 TRUE NA
chr15:89381894-89382278 51126.6149850271 511.266149850271 TRUE NA
chr15:89398083-89402649 543883.197726982 5438.83197726982 TRUE NA
chr16:1271788-1272097 45943.482380191 459.43482380191 TRUE NA
chr16:4924212-4925436 173371.539538795 1733.71539538795 TRUE NA
chr16:84209539-84209906 34353.4695916926 343.534695916926 TRUE NA
chr16:88782013-88782263 21114.6136949749 211.146136949749 TRUE NA
chr17:3657077-3657220 12231.4767609373 122.314767609373 TRUE NA
chr17:4790875-4791086 16488.8688039507 164.888688039507 TRUE NA
chr17:6941471-6942209 143353.250050795 1433.53250050795 TRUE NA
chr17:39116533-39116754 25054.1237705336 250.541237705336 TRUE NA
chr17:39122641-39123109 83338.0995120208 833.380995120208 TRUE NA
chr17:46607690-46608267 54055.4052062709 540.554052062709 TRUE NA
chr18:43246102-43246185 12518.7279863956 125.187279863956 TRUE NA
chr18:43246900-43247060 8819.32073307608 88.1932073307608 TRUE NA
chr19:1481758-1482207 12646.3952700156 126.463952700156 TRUE NA
chr19:1490157-1490346 16807.609200045 168.07609200045 TRUE NA
chr19:4328672-4328807 9883.37765243156 98.8337765243156 TRUE NA
chr19:9720876-9722013 44226.2939140478 442.262939140478 TRUE NA
chr19:10407015-10407293 9666.01598386774 96.6601598386774 TRUE NA
chr19:14067164-14067335 22683.3213177858 226.833213177858 TRUE NA
chr19:14863141-14863339 9271.49565433467 92.7149565433467 TRUE NA
chr19:33444521-33444708 14757.6250951602 147.576250951602 TRUE NA
chr19:38188941-38190797 245197.49046386 2451.9749046386 TRUE NA
chr19:55525450-55526534 113814.150598114 1138.14150598114 TRUE NA
chr20:56090770-56090891 10504.3337454196 105.043337454196 TRUE NA
chr20:56098719-56099262 145358.943276135 1453.58943276135 TRUE NA
chr20:58452440-58452611 9478.17788555827 94.7817788555827 TRUE NA
chr20:58476717-58476866 6403.16169936603 64.0316169936603 TRUE NA
chr21:45094517-45094579 4658.83335127281 46.5883335127281 TRUE NA
chr21:45670693-45670833 18074.569446616 180.74569446616 TRUE NA
chr21:47773018-47773241 34983.7050002931 349.837050002931 TRUE NA
chr21:47786499-47787055 79025.5661785516 790.255661785516 TRUE NA
chr21:47835983-47836754 112096.496870832 1120.96496870832 TRUE NA
chr21:47851443-47852130 72997.5245345069 729.975245345069 TRUE NA
chr21:47863723-47863862 3165.0787501412 31.650787501412 TRUE NA
chr22:17468850-17469058 5996.21908398415 59.9621908398415 TRUE NA
chr22:19118913-19119990 259955.402378492 2599.55402378492 TRUE NA
chr22:50704655-50704735 6434.7780554019 64.347780554019 TRUE NA
