Target total_coverage average_coverage on_target
chr2:9725415-9725475 537.035602063493 8.80386232890972 TRUE
chr2:9727543-9727639 4680.4075682928 48.2516244153897 TRUE
chr2:9728294-9728458 19990.6192930739 121.155268442872 TRUE
chr2:9731521-9731645 6317.37417819615 50.5389934255692 TRUE
chr2:9770288-9770582 14197.741193948 48.1279362506713 TRUE
chr2:10262746-10263025 24512.6211954137 87.545075697906 TRUE
chr2:10263110-10263185 7306.80639370831 96.1421893908988 TRUE
chr2:10263514-10263658 6747.79248608922 46.5364999040636 TRUE
chr2:10263863-10263980 12820.5558323842 108.648778240544 TRUE
chr2:10264844-10264978 2680.04636891939 19.8521953253288 TRUE
chr2:10267002-10267097 5181.11126367618 53.9699089966269 TRUE
chr2:10267214-10267348 10384.3305171934 76.9209667940253 TRUE
chr2:10268975-10269080 8249.48980999669 77.8253755660065 TRUE
chr2:10269168-10269282 11036.7945691254 95.9721266880467 TRUE
chr2:10269361-10269514 16005.2862261032 103.930430039631 TRUE
chr2:11586603-11586650 0 0 TRUE
chr2:11587753-11587901 1202.34234773886 8.06941172979103 TRUE
chr2:11590138-11590253 6223.34880075658 53.6495586272119 TRUE
chr2:11591777-11591933 1420.42920961219 9.0473198064471 TRUE
chr2:11593708-11593925 8312.84101290623 38.1322982243405 TRUE
chr2:11597305-11597360 355.763349119314 6.35291694855917 TRUE
chr2:11605898-11606006 4616.97386808063 42.3575584227581 TRUE
chr2:25016343-25016371 2530.45202853005 87.2569665010361 TRUE
chr2:25016789-25016835 2973.7577247657 63.2714409524617 TRUE
chr2:25022544-25022714 3132.45757523278 18.3184653522385 TRUE
chr2:25037245-25037363 9800.05700682108 82.3534202253872 TRUE
chr2:25038366-25038626 52600.9251821012 201.536111808817 TRUE
chr2:25039515-25039687 15776.394074686 91.1930293334449 TRUE
chr2:25040539-25040676 4938.19333284886 35.7840096583251 TRUE
chr2:25383950-25384622 53233.0756945215 79.0981808239547 TRUE
chr2:25387510-25387642 1173.90002925868 8.82631600946374 TRUE
chr2:25964898-25967346 304292.136722599 124.251587065169 TRUE
chr2:25972565-25973283 109261.66134628 151.963367658248 TRUE
chr2:25976403-25976509 7809.70455996058 72.9878930837437 TRUE
chr2:25978887-25978984 6044.22316969324 61.6757466295229 TRUE
chr2:25982351-25982515 19246.7988295417 116.647265633586 TRUE
chr2:25990452-25990596 10022.3481713563 69.119642561078 TRUE
chr2:25991611-25991738 2943.16608467217 22.9934850365013 TRUE
chr2:25994309-25994410 11006.851135171 107.910305246775 TRUE
chr2:26022254-26022405 33575.8919561871 220.894026027547 TRUE
chr2:26029098-26029210 11821.1589859563 104.612026424392 TRUE
chr2:26068350-26068433 2148.26911814075 25.5746323588185 TRUE
chr2:26101035-26101092 13511.6859492404 232.96010257311 TRUE
chr2:26477123-26477187 3298.55254200345 50.7469621846684 TRUE
chr2:26477298-26477343 3936.33110721466 85.5724153742318 TRUE
chr2:26486248-26486348 6516.96018748954 64.5243582919756 TRUE
chr2:26492821-26492866 2395.22205264679 52.0700446227564 TRUE
chr2:26496519-26496619 3988.01061718226 39.4852536354679 TRUE
chr2:26499941-26500029 7328.80640165849 82.3461393444774 TRUE
chr2:26501482-26501670 9259.34096956015 48.9912220611648 TRUE
chr2:26502003-26502184 7903.77186966016 43.4273179651657 TRUE
chr2:26502862-26502984 6514.7823439423 52.965710113352 TRUE
chr2:26505713-26505793 4080.80891576686 50.380356984776 TRUE
chr2:26505872-26505920 4471.32234244756 91.2514763764808 TRUE
chr2:26506985-26507073 7870.55238167817 88.4331728278446 TRUE
chr2:26507751-26507826 4324.0383122372 56.8952409504895 TRUE
chr2:26508275-26508440 3754.50349629976 22.6174909415648 TRUE
chr2:26512786-26512822 2564.12675350652 69.3007230677438 TRUE
chr2:27435072-27435336 28384.4961410313 107.111306192571 TRUE
chr2:27436045-27436167 4863.87031981352 39.5436611366953 TRUE
chr2:27438189-27438261 7789.68101927444 106.707959168143 TRUE
chr2:27438342-27438414 12354.5730458483 169.240726655456 TRUE
chr2:27438500-27438622 15847.4535389924 128.841085682865 TRUE
chr2:27439391-27439489 8547.54011128936 86.3387890029228 TRUE
chr2:27439712-27439817 6740.15691369976 63.5863859782996 TRUE
chr2:27549542-27549761 16873.268371557 76.6966744161681 TRUE
chr2:27550044-27550152 7225.68098075352 66.2906511995736 TRUE
chr2:27550904-27551057 11914.6324656823 77.3677432836511 TRUE
chr2:27551335-27551464 12423.5436330792 95.5657202544555 TRUE
chr2:27551711-27551799 3955.06698900192 44.4389549326058 TRUE
chr2:27551988-27552150 16127.9196308289 98.9442922136742 TRUE
chr2:27552246-27552391 16567.7748766593 113.477910114105 TRUE
chr2:27556522-27556652 4139.33345246727 31.5979652860097 TRUE
chr2:27556841-27556867 1089.05928617239 40.3355291174961 TRUE
chr2:27558465-27558574 3216.52726128149 29.2411569207408 TRUE
chr2:27558784-27558896 8469.41117474855 74.9505413694562 TRUE
chr2:27559065-27559293 15466.770603885 67.5404829863973 TRUE
chr2:27560111-27560210 7112.07291883732 71.1207291883732 TRUE
chr2:27560348-27560426 12013.2262249527 152.066154746237 TRUE
chr2:27560793-27560888 8511.47571131199 88.6612053261666 TRUE
chr2:27564815-27565101 23940.1916846461 83.4153020370943 TRUE
chr2:27565693-27566015 36373.1047530147 112.610231433482 TRUE
chr2:27566175-27566422 25441.9585827279 102.58854267229 TRUE
chr2:27719772-27719832 4243.0933613584 69.5589075632524 TRUE
chr2:27720111-27720267 16971.4334601963 108.098302294244 TRUE
chr2:27720429-27720498 10113.8073144515 144.482961635022 TRUE
chr2:27721122-27721191 3799.12711865641 54.2732445522344 TRUE
chr2:27721591-27721665 9223.30566338168 122.977408845089 TRUE
chr2:27722009-27722076 4314.04055481065 63.4417728648625 TRUE
chr2:27722264-27722318 2391.68397657973 43.4851632105405 TRUE
chr2:27724002-27724097 14748.9152809428 153.634534176488 TRUE
chr2:27726381-27726487 5880.10521420812 54.9542543383936 TRUE
chr2:27728585-27728704 8265.50711161175 68.8792259300979 TRUE
chr2:27729348-27729447 10649.3096735092 106.493096735092 TRUE
chr2:27729655-27729753 12130.5384105115 122.530691015268 TRUE
chr2:27730102-27730179 11530.1562791395 147.822516399225 TRUE
chr2:27730548-27730645 11203.0332848599 114.31666617204 TRUE
chr2:27730844-27730942 4613.41504561586 46.6001519759178 TRUE
chr2:27731035-27731119 14137.2448266437 166.320527372279 TRUE
chr2:27741655-27741805 13058.2749171446 86.4786418353949 TRUE
chr2:27745327-27745462 7774.44152131225 57.1650111861195 TRUE
chr2:27746136-27746307 8209.38879175864 47.7290046032479 TRUE
chr2:39108583-39108720 15903.6566484792 115.243888757096 TRUE
chr2:39109554-39109657 8638.89598514246 83.0663075494467 TRUE
chr2:39212965-39213457 52328.3774036541 106.142753354268 TRUE
chr2:39214614-39214733 2385.83515094328 19.881959591194 TRUE
chr2:39216411-39216456 3305.93228272195 71.8680931026511 TRUE
chr2:39222264-39222529 38018.5711524155 142.926959219607 TRUE
chr2:39224063-39224180 5869.12892014802 49.7383806792205 TRUE
chr2:39224394-39224567 8862.89752006181 50.9361926440334 TRUE
chr2:39233553-39233671 8911.72559278955 74.8884503595761 TRUE
chr2:39234172-39234335 12169.7546527493 74.2058210533494 TRUE
chr2:39237725-39237845 6202.03397540254 51.2564791355582 TRUE
chr2:39239267-39239490 19728.9670623405 88.0757458140199 TRUE
chr2:39240601-39240705 6340.67552361084 60.3873859391509 TRUE
chr2:39241008-39241131 2737.89951026443 22.079834760197 TRUE
chr2:39241906-39241988 3928.91917069412 47.3363755505316 TRUE
chr2:39249711-39250367 80095.0203461442 121.910228837358 TRUE
chr2:39251151-39251279 3409.454774859 26.4298819756512 TRUE
chr2:39262353-39262452 3951.33923666013 39.5133923666013 TRUE
chr2:39262531-39262642 7170.45824564965 64.0219486218719 TRUE
chr2:39278285-39278429 6667.11884039452 45.9801299337553 TRUE
chr2:39281755-39281965 11791.3390423764 55.8831234235849 TRUE
chr2:39283843-39284008 11896.9141243448 71.6681573755712 TRUE
chr2:39285814-39285946 7638.88131346536 57.4351978456042 TRUE
chr2:39294769-39294895 10382.4998394952 81.75196724012 TRUE
chr2:39347477-39347564 2305.75081648592 26.2017138237036 TRUE
chr2:45616449-45616739 28356.216771154 97.444043887127 TRUE
chr2:45620084-45620269 8548.11178679336 45.9575902515772 TRUE
chr2:45640253-45640433 18261.4606870389 100.89204799469 TRUE
chr2:45645504-45645681 10516.0688968632 59.0790387464222 TRUE
chr2:45646927-45647034 11898.8542543655 110.17457642931 TRUE
chr2:45704132-45704215 6724.64979005792 80.0553546435467 TRUE
chr2:45715379-45715471 3736.51924261345 40.1776262646608 TRUE
chr2:45773871-45773979 7604.09563552179 69.7623452800164 TRUE
chr2:45774661-45774752 9336.4821043176 101.483501133887 TRUE
chr2:45778264-45778422 7755.67525934621 48.7778318197875 TRUE
chr2:45780762-45780870 6064.3781383024 55.6364966816734 TRUE
chr2:45789792-45789896 8477.69782922387 80.7399793259416 TRUE
chr2:45800346-45800482 1928.9536637168 14.0799537497577 TRUE
chr2:45801766-45801863 7449.81162367933 76.0184859559115 TRUE
chr2:45807014-45807153 12453.657948169 88.9546996297787 TRUE
chr2:45808832-45808950 9381.78882133432 78.8385615238178 TRUE
chr2:45812747-45812914 12473.3239206948 74.2459757184216 TRUE
chr2:45826588-45826975 71284.1721923343 183.722093279212 TRUE
chr2:45829042-45829223 15591.7231288268 85.668808400147 TRUE
chr2:45832501-45832581 9057.41563618891 111.819946125789 TRUE
chr2:46739170-46739851 111049.672109604 162.829431245754 TRUE
chr2:48807773-48809703 411369.176116366 213.034270386518 TRUE
chr2:48818792-48818995 14123.8269219984 69.2344456960707 TRUE
chr2:48822367-48822442 13973.9840637716 183.868211365416 TRUE
chr2:54093226-54093361 18018.0284324977 132.48550318013 TRUE
chr2:54093884-54094018 3594.05681568702 26.6226430791631 TRUE
chr2:54096513-54096676 15149.2241503932 92.3733179902023 TRUE
chr2:54101476-54101632 12806.6855352712 81.5712454475875 TRUE
chr2:54102764-54102893 3669.47411299179 28.2267239460907 TRUE
chr2:54112827-54112913 7152.92698207169 82.2175515180654 TRUE
chr2:54114396-54114605 22312.3591163756 106.249329125598 TRUE
chr2:54114995-54115127 4667.62176393218 35.0949004806931 TRUE
chr2:54115858-54115950 4636.89258965782 49.8590601038475 TRUE
chr2:54117241-54117346 9850.75007500503 92.9316044811795 TRUE
chr2:54119945-54120098 11261.4977798652 73.1266089601636 TRUE
chr2:54120811-54120937 5320.01952990273 41.8899175582892 TRUE
chr2:54122144-54122214 11230.6724455912 158.178485149172 TRUE
chr2:54122720-54122874 5686.41120203259 36.6865238840812 TRUE
chr2:54123941-54124023 3425.58106903486 41.2720610727092 TRUE
chr2:54125007-54125137 10786.605768639 82.3405020506795 TRUE
chr2:54125438-54125492 1672.58018988754 30.4105489070462 TRUE
chr2:54127018-54127155 26958.1080810695 195.348609283112 TRUE
chr2:54128487-54128697 10278.8848816396 48.71509422578 TRUE
chr2:54131162-54131294 5862.59852049783 44.0796881240438 TRUE
chr2:54133735-54133831 7329.77208064489 75.5646606252051 TRUE
chr2:54133943-54134006 1011.3398573582 15.8021852712219 TRUE
chr2:54135457-54135556 7999.29427655251 79.9929427655251 TRUE
chr2:54135647-54135703 4862.70414434001 85.310599023509 TRUE
chr2:54135921-54135978 1977.18062091223 34.0893210502108 TRUE
chr2:54137212-54137268 888.683247414644 15.5909341651692 TRUE
chr2:54146288-54146384 3432.36136511368 35.3851687125122 TRUE
chr2:54147330-54147488 7521.34850488955 47.3040786471041 TRUE
chr2:54148026-54148242 14878.9130013219 68.5664193609304 TRUE
chr2:54149654-54149722 6396.89563043378 92.7086323251273 TRUE
chr2:54150186-54150256 2750.63426393192 38.7413276610129 TRUE
chr2:54150458-54150557 4101.84433150693 41.0184433150693 TRUE
chr2:54152676-54152827 6949.60216647014 45.721066884672 TRUE
chr2:54153096-54153161 3500.33165405442 53.0353280917336 TRUE
chr2:54154531-54154621 6544.0169406952 71.9122740735736 TRUE
chr2:54155254-54155441 13035.914226624 69.3399692905532 TRUE
chr2:54158972-54159238 27273.521118087 102.148019168865 TRUE
chr2:54159805-54159898 6980.34851316329 74.2590267357797 TRUE
chr2:54161742-54161865 1877.01261593718 15.1371985156224 TRUE
chr2:54163224-54163299 7304.67281254988 96.1141159546037 TRUE
chr2:54163901-54163965 2840.71973599439 43.7033805537599 TRUE
chr2:54164528-54164678 7629.45250582585 50.5261755352705 TRUE
chr2:54167093-54167138 2758.47172419938 59.9667766130301 TRUE
chr2:54175558-54175675 13271.1073917556 112.467011794539 TRUE
chr2:54176280-54176421 9745.64089437869 68.6312739040753 TRUE
chr2:54197680-54197922 38795.397160927 159.651840168424 TRUE
chr2:54753556-54753704 14249.2651354787 95.6326519159643 TRUE
chr2:54785916-54786025 5417.15581135845 49.2468710123495 TRUE
chr2:54826229-54826381 9616.62910411136 62.8537849941919 TRUE
chr2:54839298-54839472 16437.0880060461 93.9262171774063 TRUE
chr2:54843344-54843436 3831.3740745455 41.1975706940376 TRUE
chr2:54844745-54844826 7781.52176611516 94.8966069038434 TRUE
chr2:54845215-54845331 6822.48026950606 58.3117971752655 TRUE
chr2:54848537-54848650 6449.1623719661 56.5715997540886 TRUE
chr2:54849437-54849625 16568.7303391448 87.6652398896551 TRUE
chr2:54850616-54850734 13479.7787588797 113.275451755292 TRUE
chr2:54851941-54852100 14560.8051657562 91.0050322859765 TRUE
chr2:54853069-54853372 40533.3203390621 133.33329058902 TRUE
chr2:54855234-54855388 13401.9479812279 86.4641805240511 TRUE
chr2:54856070-54856941 71670.4325551704 82.1908630219844 TRUE
chr2:54857029-54857167 10695.8606347246 76.948637659889 TRUE
chr2:54857992-54858749 62017.0522743626 81.8166916548319 TRUE
chr2:54859703-54859906 9537.54376753923 46.7526655271531 TRUE
chr2:54864850-54864941 11630.3955087903 126.417342486851 TRUE
chr2:54870120-54870267 13996.9256088354 94.5738216813205 TRUE
chr2:54871460-54871724 28977.9561041653 109.350777751567 TRUE
chr2:54872366-54872591 17811.9971820495 78.8141468232278 TRUE
chr2:54873065-54873155 9902.81641821336 108.822158441905 TRUE
chr2:54873331-54873613 19422.8297880839 68.6319073783885 TRUE
chr2:54874268-54874399 7669.23421109211 58.1002591749402 TRUE
chr2:54876123-54876328 6416.83091467705 31.1496646343546 TRUE
chr2:54876752-54877127 32445.2824402604 86.2906447879266 TRUE
chr2:54880746-54880991 15507.9287002676 63.0403605701935 TRUE
chr2:54882207-54882346 11165.6903677003 79.754931197859 TRUE
chr2:54883051-54883136 8562.2699451087 99.5612784314965 TRUE
chr2:54884987-54885184 8548.00110125476 43.1717227336099 TRUE
chr2:54886291-54886404 7243.46378656285 63.5391560224811 TRUE
chr2:54887073-54887224 11256.5550850673 74.0562834543899 TRUE
chr2:54891590-54891829 20319.843976212 84.6660165675499 TRUE
chr2:54893052-54893226 13018.5673122758 74.3918132130048 TRUE
chr2:54894741-54894784 3590.83932761084 81.6099847184283 TRUE
chr2:54895488-54895707 24694.7137029756 112.248698649889 TRUE
chr2:64120564-64120670 22862.3766495196 213.667071490837 TRUE
chr2:64124630-64124725 7968.23373990996 83.0024347907287 TRUE
chr2:64126608-64126716 7358.98843258559 67.5136553448219 TRUE
chr2:64139479-64139560 3199.79340775161 39.0218708262392 TRUE
chr2:64139674-64139796 6547.38625091089 53.2307825277308 TRUE
chr2:64140357-64140445 6870.5319142352 77.1969878003955 TRUE
chr2:64141316-64141422 3120.36819346561 29.1623195650992 TRUE
chr2:64144034-64144098 3829.40225073808 58.9138807805858 TRUE
chr2:64147017-64147130 5264.37022174303 46.1786861556406 TRUE
chr2:64147580-64147762 20005.7568455882 109.321075658952 TRUE
chr2:64148340-64148470 6515.72786897789 49.7383806792205 TRUE
chr2:64160807-64161148 52414.8864357503 153.259901858919 TRUE
chr2:64169599-64169696 2846.02079179329 29.0410284876866 TRUE
chr2:64171734-64171790 4378.61759602938 76.8178525619189 TRUE
chr2:64174517-64174625 2477.22164513787 22.7268040838337 TRUE
chr2:64176171-64176298 5138.87232144836 40.1474400113153 TRUE
chr2:64189192-64189578 39922.2683051688 103.158316034028 TRUE
chr2:64192969-64193101 9744.32838459231 73.2656269518219 TRUE
chr2:64196091-64196126 1334.80227765491 37.0778410459698 TRUE
chr2:64199300-64199379 1321.67190034168 16.520898754271 TRUE
chr2:64208780-64209022 21122.8437185158 86.9252827922459 TRUE
chr2:64210998-64211134 5752.26752929729 41.9873542284474 TRUE
chr2:69240632-69240784 4355.73608321174 28.4688632889656 TRUE
chr2:69267176-69267248 7038.93645535841 96.4237870597043 TRUE
chr2:69271874-69271946 12863.7459363041 176.215697757591 TRUE
chr2:69297779-69297861 3647.71156623295 43.9483321232886 TRUE
chr2:69298886-69298920 130.773630797171 3.73638945134774 TRUE
chr2:69300154-69300234 1964.1622935461 24.2489172042728 TRUE
chr2:69302722-69302791 10665.5430251088 152.364900358697 TRUE
chr2:69304540-69304621 11966.1856070902 145.929092769393 TRUE
chr2:69317991-69318052 5736.66156340916 92.5267994098252 TRUE
chr2:69329974-69330073 11149.6710460016 111.496710460016 TRUE
chr2:69350149-69350219 5333.40722079584 75.1184115605048 TRUE
chr2:69351697-69351776 7890.85285995794 98.6356607494743 TRUE
chr2:69372458-69372509 6397.9155194395 123.036836912298 TRUE
chr2:69379301-69379397 2403.24681481602 24.775740358928 TRUE
chr2:69397380-69397422 2940.23424912933 68.3775406774264 TRUE
chr2:69399499-69399517 1813.37950148625 95.4410263940134 TRUE
chr2:69408918-69409014 3625.81406069765 37.3795263989449 TRUE
chr2:69409625-69409793 8155.91989420829 48.2598810308183 TRUE
chr2:69420467-69420548 9481.87693135399 115.632645504317 TRUE
chr2:69472357-69472618 14133.5829106524 53.9449729414212 TRUE
chr2:85622016-85622082 5108.79618785043 76.2506893709019 TRUE
chr2:85622661-85622750 6010.40217897458 66.7822464330509 TRUE
chr2:85625143-85625276 12547.3567873713 93.6369909505321 TRUE
chr2:85625813-85625906 4557.87744365763 48.4880579112514 TRUE
chr2:85626259-85626409 7117.12984138787 47.1333102078667 TRUE
chr2:85628288-85628453 12850.3708002906 77.4118722909073 TRUE
chr2:85628652-85628807 11662.2219774201 74.7578331885904 TRUE
chr2:85628908-85629081 20614.3769988476 118.47343102786 TRUE
chr2:85629246-85629269 1175.87814797987 48.9949228324946 TRUE
chr2:88857254-88857455 25298.7549165668 125.241360973103 TRUE
chr2:88858435-88858498 2264.25412001975 35.3789706253086 TRUE
chr2:88861807-88861909 4882.87524880758 47.4065558136658 TRUE
chr2:88870392-88870560 10842.8804998009 64.1590562118397 TRUE
chr2:88874184-88874965 105124.870137468 134.430780226941 TRUE
chr2:88876072-88876222 5971.43218734238 39.5459085254462 TRUE
chr2:88879036-88879159 8436.1589924288 68.0335402615226 TRUE
chr2:88882948-88883061 6861.87009552092 60.191842943166 TRUE
chr2:88885359-88885580 28036.371887133 126.289963455554 TRUE
chr2:88887500-88887623 3375.88300194654 27.2248629189237 TRUE
chr2:88888279-88888420 12468.5093368192 87.8064037804172 TRUE
chr2:88889961-88890124 5951.19904647484 36.287799063871 TRUE
chr2:88890336-88890571 30301.1910371497 128.394877276058 TRUE
chr2:88892790-88892924 7509.03729375538 55.6224984722621 TRUE
chr2:88894987-88895182 12339.5525600827 62.9569008167483 TRUE
chr2:88913242-88913372 12673.8640419499 96.747053755343 TRUE
chr2:88926485-88926793 7656.60766780666 24.7786655916073 TRUE
chr2:95753102-95753327 21874.4398421022 96.7895568234612 TRUE
chr2:95756131-95756268 6792.26275768974 49.2192953455778 TRUE
chr2:95766219-95766282 3991.84082817388 62.3725129402169 TRUE
chr2:95766582-95766640 1941.65032426914 32.9093275299854 TRUE
chr2:95767422-95767469 3653.60319186633 76.1167331638818 TRUE
chr2:95770385-95770476 11045.0893270453 120.055318772232 TRUE
chr2:95772168-95772203 3951.45997109086 109.762776974746 TRUE
chr2:95773920-95774154 36889.7206394574 156.977534635989 TRUE
chr2:95775661-95775787 12383.8100578715 97.5103154163113 TRUE
chr2:95780811-95780949 9337.83984714185 67.1787039362723 TRUE
chr2:95783610-95783691 3912.04720115712 47.707892697038 TRUE
chr2:95787479-95787537 5503.24170835895 93.2752831925246 TRUE
chr2:111395541-111395737 16293.0698654847 82.7059384034755 TRUE
chr2:111397319-111397426 8470.46282055899 78.4302113014721 TRUE
chr2:111398611-111398783 22230.489740043 128.49994069389 TRUE
chr2:111398884-111399042 24832.9546501956 156.182104718211 TRUE
chr2:111399219-111399381 6287.33336157134 38.5725973102536 TRUE
chr2:111399696-111399812 2294.02144485044 19.6070208961576 TRUE
chr2:111406811-111406955 1801.58911813102 12.4247525388346 TRUE
chr2:111408123-111408362 22865.0685917692 95.2711191323715 TRUE
chr2:111411013-111411101 14245.9958377724 160.067368963735 TRUE
chr2:111413316-111413494 35528.2541766296 198.481866908545 TRUE
chr2:111414613-111414695 5290.88494220229 63.7456017132806 TRUE
chr2:111415123-111415223 4654.14345375904 46.08062825504 TRUE
chr2:111415987-111416098 4535.54972923048 40.4959797252721 TRUE
chr2:111416191-111416320 15029.1984372273 115.609218747902 TRUE
chr2:111417555-111417614 3259.89255220751 54.3315425367919 TRUE
chr2:111419159-111419419 27458.7764466558 105.206040025501 TRUE
chr2:111423840-111423992 7317.31037486059 47.8255580056248 TRUE
chr2:111425098-111425283 20185.6741750221 108.525129973237 TRUE
chr2:111425374-111425427 1724.55157652205 31.9361403059638 TRUE
chr2:111427030-111427131 12234.0757922852 119.941919532208 TRUE
chr2:111428102-111428146 3603.20136948681 80.0711415441513 TRUE
chr2:111430238-111430435 17429.1484255361 88.026002149172 TRUE
chr2:111431663-111431802 4796.45229616218 34.2603735440156 TRUE
chr2:111431883-111431943 5254.02579215189 86.1315703631458 TRUE
chr2:111435547-111435573 99.9565840077341 3.70209570399015 TRUE
chr2:111525967-111526042 4030.89844261288 53.0381374028011 TRUE
chr2:111542309-111542393 6028.71709009313 70.9260834128603 TRUE
chr2:111551227-111551314 8520.42026972209 96.8229576104783 TRUE
chr2:111551653-111551752 11355.783898701 113.55783898701 TRUE
chr2:111556187-111556302 18287.9715892317 157.654927493377 TRUE
chr2:111556591-111556678 3544.17818411682 40.2747520922366 TRUE
chr2:111559229-111559302 3336.42985632344 45.0868899503167 TRUE
chr2:111562840-111562973 12502.78702581 93.3043807896267 TRUE
chr2:111598948-111598983 1984.03407111185 55.1120575308846 TRUE
chr2:111666366-111666483 5045.25909545332 42.7564330123163 TRUE
chr2:111691066-111691220 2976.20765468792 19.201339707664 TRUE
chr2:111744685-111744795 12507.7617169122 112.6825379902 TRUE
chr2:111753470-111753582 5779.65200668689 51.1473628910344 TRUE
chr2:111789204-111789292 9497.19146006698 106.710016405247 TRUE
chr2:111806795-111806866 7068.05344216225 98.1674089189201 TRUE
chr2:111850442-111850544 6617.10659938652 64.2437533921021 TRUE
chr2:111875193-111875394 26502.2099841441 131.199059327446 TRUE
chr2:130897128-130897264 18171.5455005307 132.639018252049 TRUE
chr2:130897464-130897521 192.075137267177 3.31164029770994 TRUE
chr2:130897596-130897670 0 0 TRUE
chr2:130897752-130897945 0 0 TRUE
chr2:130898731-130898870 0 0 TRUE
chr2:130899706-130899955 0 0 TRUE
chr2:130900842-130900887 301.064003771985 6.54486964721706 TRUE
chr2:130902320-130902570 0 0 TRUE
chr2:131100506-131100509 494.192775720992 123.548193930248 TRUE
chr2:131100659-131100768 11056.5409344369 100.514008494881 TRUE
chr2:131102202-131102286 5168.87963016566 60.8103485901842 TRUE
chr2:131102949-131103059 8051.71108470633 72.537937700057 TRUE
chr2:131103140-131103273 6878.54099941661 51.3323955180344 TRUE
chr2:131103352-131103507 18543.1515017344 118.866355780349 TRUE
chr2:131103591-131103686 21921.0341872517 228.344106117205 TRUE
chr2:131103774-131103848 10025.0973374674 133.667964499565 TRUE
chr2:131103929-131104042 4940.42246548371 43.3370391709097 TRUE
chr2:135011975-135012216 32987.5816156497 136.312320725825 TRUE
chr2:135027957-135028122 12944.6674853742 77.9799246106879 TRUE
chr2:135075100-135075177 2032.79735663236 26.0615045722097 TRUE
chr2:135076221-135076311 5311.28954480654 58.3658191736982 TRUE
chr2:135093788-135093860 6086.94562483617 83.3828167785777 TRUE
chr2:135095830-135095992 14598.7389316622 89.5628155316701 TRUE
chr2:135099161-135099331 14056.1083809952 82.1994642163461 TRUE
chr2:135102501-135102636 15553.5089184792 114.364036165288 TRUE
chr2:135107376-135107510 19534.9197730189 144.70310942977 TRUE
chr2:135119846-135119980 17533.2279516252 129.875762604631 TRUE
chr2:135160559-135160709 14350.4732018751 95.0362463700338 TRUE
chr2:135170440-135170587 14115.0166001707 95.3717337849373 TRUE
chr2:135180374-135180491 8854.67960833608 75.0396576977634 TRUE
chr2:135185936-135186011 7287.58985461595 95.8893401923151 TRUE
chr2:135199329-135199487 10209.202850322 64.2088229579998 TRUE
chr2:135206220-135206419 7949.3446838444 39.746723419222 TRUE
chr2:137748462-137748508 2967.01591255 63.1279981393616 TRUE
chr2:137813990-137814801 131835.952500933 162.359547414942 TRUE
chr2:137852443-137852692 24363.694286318 97.4547771452719 TRUE
chr2:137872694-137872864 15707.1830704403 91.8548717569608 TRUE
chr2:137917783-137917939 16490.1031734322 105.032504289377 TRUE
chr2:137928311-137928509 11787.4727215046 59.2335312638423 TRUE
chr2:137988614-137988806 10823.6263204462 56.0809653909132 TRUE
chr2:137990469-137990704 42582.3724659754 180.433781635489 TRUE
chr2:138000027-138000143 9739.6265846845 83.2446716639701 TRUE
chr2:138030103-138030233 7843.35788191599 59.8729609306564 TRUE
chr2:138033493-138033597 6990.88712977702 66.5798774264478 TRUE
chr2:138163183-138163378 12332.5484686718 62.9211656564888 TRUE
chr2:138169179-138169443 32985.9183422867 124.475163555799 TRUE
chr2:138208415-138208596 10761.4570091819 59.1288846658344 TRUE
chr2:138320788-138320925 5378.48703398678 38.9745437245419 TRUE
chr2:138329976-138330127 13591.6056534362 89.418458246291 TRUE
chr2:138373745-138373887 15490.1756826485 108.322906871668 TRUE
chr2:138375962-138376078 4484.1584503823 38.3261406015581 TRUE
chr2:138378179-138378297 14333.3431996311 120.448262181774 TRUE
chr2:138400058-138400204 16759.9078591718 114.012978633822 TRUE
chr2:138413071-138413231 8994.11136104197 55.8640457207576 TRUE
chr2:138414366-138414540 29976.2374998816 171.292785713609 TRUE
chr2:138414635-138414731 9145.55795140973 94.2841025918529 TRUE
chr2:138417234-138417317 3899.29160573571 46.4201381635203 TRUE
chr2:138420953-138421146 12571.4346173986 64.8012093680341 TRUE
chr2:138425344-138425432 6228.31845190019 69.9811062011257 TRUE
chr2:138434094-138434176 11127.7242456189 134.068966814685 TRUE
chr2:151326501-151326753 17955.4364515104 70.9701045514246 TRUE
chr2:151328141-151328276 11557.1410929814 84.9789786248633 TRUE
chr2:151331389-151331499 10003.2685185556 90.1195362032033 TRUE
chr2:151343208-151343296 16137.3300360999 181.318315012358 TRUE
chr2:151343782-151343932 15666.245403335 103.74996955851 TRUE
chr2:162481029-162481077 6412.57525482056 130.86888275144 TRUE
chr2:162565259-162565340 8109.39825485401 98.8951006689513 TRUE
chr2:162627483-162627565 6114.79528588922 73.6722323601111 TRUE
chr2:162660959-162661106 16309.1880990248 110.197216885303 TRUE
chr2:162696299-162696438 8359.24906263544 59.7089218759674 TRUE
chr2:162711480-162711641 14108.7272462849 87.0909089276846 TRUE
chr2:162719384-162719573 19314.7502510659 101.656580268768 TRUE
chr2:162728803-162728895 6975.78804899184 75.0084736450736 TRUE
chr2:162730426-162730516 8455.16720988453 92.9139253833465 TRUE
chr2:162735641-162735799 16745.7964710422 105.319474660643 TRUE
chr2:162738867-162738955 4122.1085193751 46.3158260603944 TRUE
