Target	gc_bias	Gene
chr2:187529853-187529946	0.468085106382979	ITGAV
chr2:187531431-187531511	0.432098765432099	ITGAV
chr2:187531877-187531958	0.390243902439024	ITGAV
chr2:187532398-187532504	0.485981308411215	ITGAV
chr2:187533489-187533648	0.375	ITGAV
chr2:187534428-187534542	0.48695652173913	ITGAV
chr2:187540331-187540445	0.426086956521739	ITGAV
chr2:187540547-187540655	0.348623853211009	ITGAV
chr2:187541540-187541663	0.491935483870968	ITGAV
chr2:187541924-187542020	0.443298969072165	ITGAV
chr2:188331663-188331770	0.287037037037037	TFPI
chr2:188332480-188332660	0.430939226519337	TFPI
chr2:188343403-188343531	0.387596899224806	TFPI
chr2:188348851-188348944	0.478723404255319	TFPI
chr2:188349538-188349715	0.376404494382022	TFPI
chr2:188353064-188353103	0.325	TFPI
chr2:188361608-188361806	0.381909547738693	TFPI
chr2:188368375-188368496	0.426229508196721	TFPI
chr2:198669824-198670064	0.788381742738589	PLCL1
chr2:198948482-198950957	0.419628432956381	PLCL1
chr2:198953582-198953786	0.463414634146341	PLCL1
chr2:198966009-198966085	0.454545454545455	PLCL1
chr2:198968551-198968661	0.414414414414414	PLCL1
chr2:199011504-199011687	0.521739130434783	PLCL1
chr2:201677031-201677033	0.333333333333333	BZW1
chr2:201677131-201677217	0.747126436781609	BZW1
chr2:201677931-201678005	0.386666666666667	BZW1
chr2:201680064-201680241	0.421348314606742	BZW1
chr2:201680390-201680485	0.520833333333333	BZW1
chr2:201681048-201681114	0.343283582089552	BZW1
chr2:201681829-201681965	0.394160583941606	BZW1
chr2:201682697-201682807	0.396396396396396	BZW1
chr2:201682946-201683117	0.424418604651163	BZW1
chr2:201683478-201683625	0.412162162162162	BZW1
chr2:201684705-201684844	0.4	BZW1
chr2:201685906-201686029	0.419354838709677	BZW1
chr2:201686870-201686902	0.393939393939394	BZW1
chr2:201718029-201718173	0.372413793103448	CLK1
chr2:201718626-201718717	0.434782608695652	CLK1
chr2:201719339-201719419	0.395061728395062	CLK1
chr2:201719727-201719810	0.452380952380952	CLK1
chr2:201721405-201721535	0.351145038167939	CLK1
chr2:201721614-201721709	0.375	CLK1
chr2:201722441-201722608	0.380952380952381	CLK1
chr2:201722696-201722813	0.398305084745763	CLK1
chr2:201724403-201724470	0.382352941176471	CLK1
chr2:201724848-201724939	0.489130434782609	CLK1
chr2:201725961-201726190	0.417391304347826	CLK1
chr2:201726425-201726586	0.432098765432099	CLK1
chr2:201728824-201728950	0.661417322834646	CLK1
chr2:202122955-202123106	0.572368421052632	CASP8
chr2:202131184-202131515	0.44578313253012	CASP8
chr2:202134233-202134329	0.525773195876289	CASP8
chr2:202136239-202136345	0.392523364485981	CASP8
chr2:202137361-202137500	0.435714285714286	CASP8
chr2:202137621-202137666	0.434782608695652	CASP8
chr2:202139612-202139677	0.5	CASP8
chr2:202141550-202141692	0.433566433566434	CASP8
chr2:202149539-202150041	0.47713717693837	CASP8
chr2:202151182-202151318	0.401459854014599	CASP8
chr2:202352335-202352626	0.352739726027397	ALS2CR11
chr2:202355892-202359483	0.332126948775056	ALS2CR11
chr2:202360618-202360693	0.315789473684211	ALS2CR11
chr2:202400597-202401044	0.359375	ALS2CR11
chr2:202402159-202402203	0.4	ALS2CR11
chr2:202410266-202410345	0.3625	ALS2CR11
chr2:202412228-202412334	0.308411214953271	ALS2CR11
chr2:202430452-202430596	0.462068965517241	ALS2CR11
chr2:202436664-202436744	0.419753086419753	ALS2CR11
chr2:202438932-202439001	0.414285714285714	ALS2CR11
chr2:202440005-202440050	0.434782608695652	ALS2CR11
chr2:202446818-202446941	0.346774193548387	ALS2CR11
chr2:202466462-202466608	0.319727891156463	ALS2CR11
chr2:202467947-202467999	0.433962264150943	ALS2CR11
chr2:202469334-202469421	0.420454545454545	ALS2CR11
chr2:202483623-202483854	0.594827586206897	ALS2CR11
chr2:207040904-207041972	0.449953227315248	GPR1
chr2:210867386-210867508	0.609756097560976	RPE
chr2:210874381-210874461	0.506172839506173	RPE
chr2:210880697-210880837	0.49645390070922	RPE
chr2:210880928-210880982	0.6	RPE
chr2:210881231-210881366	0.477941176470588	RPE
chr2:210882197-210882284	0.5	RPE
chr2:210884393-210884516	0.435483870967742	RPE
chr2:219319653-219319741	0.50561797752809	USP37
chr2:219320303-219320442	0.414285714285714	USP37
chr2:219321815-219321885	0.47887323943662	USP37
chr2:219324513-219324629	0.418803418803419	USP37
chr2:219328029-219328090	0.451612903225806	USP37
chr2:219330733-219330900	0.452380952380952	USP37
chr2:219339353-219339609	0.424124513618677	USP37
chr2:219341563-219341705	0.461538461538462	USP37
chr2:219344373-219344439	0.447761194029851	USP37
chr2:219346793-219346958	0.427710843373494	USP37
chr2:219350387-219350467	0.481481481481481	USP37
chr2:219353027-219353145	0.403361344537815	USP37
chr2:219360483-219360674	0.369791666666667	USP37
chr2:219362457-219362581	0.36	USP37
chr2:219362749-219362881	0.368421052631579	USP37
chr2:219374702-219374864	0.47239263803681	USP37
chr2:219394679-219394764	0.453488372093023	USP37
chr2:219399332-219399430	0.434343434343434	USP37
chr2:219410944-219411022	0.341772151898734	USP37
chr2:219411642-219411815	0.413793103448276	USP37
chr2:219414532-219414633	0.529411764705882	USP37
chr2:219418276-219418448	0.421965317919075	USP37
chr2:219423221-219423377	0.375796178343949	USP37
chr2:219688485-219688602	0.635593220338983	PRKAG3
chr2:219688945-219689092	0.601351351351351	PRKAG3
chr2:219689262-219689300	0.538461538461538	PRKAG3
chr2:219691651-219691817	0.592814371257485	PRKAG3
chr2:219691970-219692097	0.53125	PRKAG3
chr2:219692298-219692353	0.5	PRKAG3
chr2:219692556-219692602	0.446808510638298	PRKAG3
chr2:219692727-219692786	0.583333333333333	PRKAG3
chr2:219693242-219693324	0.578313253012048	PRKAG3
chr2:219694701-219695105	0.62962962962963	PRKAG3
chr2:219695469-219695625	0.56687898089172	PRKAG3
chr2:219696059-219696099	0.609756097560976	PRKAG3
chr2:219696461-219696494	0.735294117647059	PRKAG3
chr2:219724761-219724841	0.728395061728395	WNT6
chr2:219735749-219735970	0.675675675675676	WNT6
chr2:219736207-219736542	0.735119047619048	WNT6
chr2:219738106-219738568	0.712742980561555	WNT6
chr2:219867659-219867744	0.63953488372093	CCDC108
chr2:219867857-219867995	0.690647482014389	CCDC108
chr2:219868674-219869178	0.552475247524753	CCDC108
chr2:219870156-219870285	0.523076923076923	CCDC108
chr2:219870743-219870946	0.612745098039216	CCDC108
chr2:219871187-219871232	0.521739130434783	CCDC108
chr2:219873769-219873877	0.55045871559633	CCDC108
chr2:219874069-219874183	0.565217391304348	CCDC108
chr2:219874664-219874808	0.510344827586207	CCDC108
chr2:219875268-219875427	0.58125	CCDC108
chr2:219875527-219875719	0.518134715025907	CCDC108
chr2:219877981-219878092	0.526785714285714	CCDC108
chr2:219878241-219878308	0.588235294117647	CCDC108
chr2:219878590-219878767	0.573033707865168	CCDC108
chr2:219883773-219883902	0.6	CCDC108
chr2:219884228-219884442	0.604651162790698	CCDC108
chr2:219885874-219886003	0.623076923076923	CCDC108
chr2:219886502-219886653	0.585526315789474	CCDC108
chr2:219886893-219887052	0.63125	CCDC108
chr2:219887929-219888154	0.623893805309734	CCDC108
chr2:219888737-219888983	0.603238866396761	CCDC108
chr2:219890744-219890882	0.575539568345324	CCDC108
chr2:219892372-219892732	0.61218836565097	CCDC108
chr2:219892923-219893124	0.623762376237624	CCDC108
chr2:219894125-219894391	0.602996254681648	CCDC108
chr2:219894708-219894931	0.544642857142857	CCDC108
chr2:219895411-219895557	0.612244897959184	CCDC108
chr2:219895828-219896028	0.656716417910448	CCDC108
chr2:219896211-219896381	0.596491228070175	CCDC108
chr2:219897192-219897295	0.625	CCDC108
chr2:219900054-219900387	0.464071856287425	CCDC108
chr2:219903097-219903301	0.6	CCDC108
chr2:219903618-219903771	0.441558441558442	CCDC108
chr2:220071710-220071765	0.642857142857143	ZFAND2B
chr2:220072049-220072144	0.53125	ZFAND2B
chr2:220072370-220072502	0.571428571428571	ZFAND2B
chr2:220072609-220072761	0.57516339869281	ZFAND2B
chr2:220072978-220073071	0.563829787234043	ZFAND2B
chr2:220073148-220073209	0.596774193548387	ZFAND2B
chr2:220073294-220073362	0.579710144927536	ZFAND2B
chr2:220073699-220073772	0.540540540540541	ZFAND2B
chr2:220073984-220074029	0.673913043478261	ZFAND2B
chr2:220404105-220405365	0.654242664551943	CHPF
chr2:220405668-220405848	0.607734806629834	CHPF
chr2:220406338-220406912	0.693913043478261	CHPF
chr2:220407947-220408261	0.73968253968254	CHPF
chr2:220409450-220409616	0.610778443113772	TMEM198
chr2:220412228-220412804	0.677642980935875	TMEM198
chr2:220413874-220414077	0.642156862745098	TMEM198
chr2:220414439-220414577	0.62589928057554	TMEM198
chr2:223289322-223289541	0.768181818181818	SGPP2
chr2:223339287-223339446	0.375	SGPP2
chr2:223386486-223386666	0.524861878453039	SGPP2
chr2:223389663-223389753	0.538461538461538	SGPP2
chr2:223423066-223423618	0.515370705244123	SGPP2
chr2:230787230-230787326	0.56701030927835	FBXO36
chr2:230840957-230841066	0.4	FBXO36
chr2:230861467-230861640	0.379310344827586	FBXO36
chr2:230875412-230875601	0.536842105263158	FBXO36
chr2:231774718-231775678	0.556711758584807	GPR55
chr2:236403331-236403494	0.628048780487805	AGAP1
chr2:236617823-236617882	0.566666666666667	AGAP1
chr2:236626201-236626289	0.606741573033708	AGAP1
chr2:236649607-236649693	0.574712643678161	AGAP1
chr2:236653342-236653484	0.48951048951049	AGAP1
chr2:236658998-236659133	0.566176470588235	AGAP1
chr2:236706403-236706531	0.565891472868217	AGAP1
chr2:236708011-236708167	0.573248407643312	AGAP1
chr2:236715883-236715976	0.574468085106383	AGAP1
chr2:236761330-236761498	0.63905325443787	AGAP1
chr2:236791989-236792094	0.443396226415094	AGAP1
chr2:236817382-236817551	0.517647058823529	AGAP1
chr2:236839409-236839568	0.59375	AGAP1
chr2:236877106-236877268	0.613496932515337	AGAP1
chr2:236945205-236945360	0.532051282051282	AGAP1
chr2:236949395-236949486	0.66304347826087	AGAP1
chr2:236957703-236957926	0.575892857142857	AGAP1
chr2:237028836-237029092	0.692607003891051	AGAP1
chr2:237032563-237032767	0.634146341463415	AGAP1
chr2:239009061-239009355	0.728813559322034	ESPNL
chr2:239010582-239010773	0.703125	ESPNL
chr2:239013297-239013484	0.691489361702128	ESPNL
chr2:239016432-239016615	0.652173913043478	ESPNL
chr2:239025544-239025676	0.676691729323308	ESPNL
chr2:239033911-239034026	0.698275862068966	ESPNL
chr2:239036263-239036376	0.692982456140351	ESPNL
chr2:239037348-239037546	0.71356783919598	ESPNL
chr2:239038769-239040374	0.688044831880448	ESPNL
chr2:239079177-239079318	0.640845070422535	ILKAP
chr2:239079584-239079666	0.493975903614458	ILKAP
chr2:239082175-239082295	0.628099173553719	ILKAP
chr2:239090706-239090828	0.455284552845528	ILKAP
chr2:239092294-239092382	0.51685393258427	ILKAP
chr2:239092661-239092755	0.421052631578947	ILKAP
chr2:239093822-239093929	0.361111111111111	ILKAP
chr2:239096772-239096899	0.5859375	ILKAP
chr2:239098494-239098614	0.429752066115702	ILKAP
chr2:239102916-239102973	0.551724137931034	ILKAP
chr2:239103446-239103512	0.567164179104478	ILKAP
chr2:239112140-239112195	0.785714285714286	ILKAP
chr2:240968908-240969847	0.559574468085106	OR6B2
chr2:241065980-241066358	0.506596306068602	MYEOV2
chr2:241069328-241069446	0.672268907563025	MYEOV2
chr2:241070468-241070506	0.333333333333333	MYEOV2
chr2:241073350-241073423	0.554054054054054	MYEOV2
chr2:241075609-241075765	0.738853503184713	MYEOV2
chr2:241656781-241656824	0.613636363636364	KIF1A
chr2:241657467-241657586	0.641666666666667	KIF1A
chr2:241658423-241658616	0.623711340206186	KIF1A
chr2:241659191-241659344	0.688311688311688	KIF1A
chr2:241660331-241660456	0.650793650793651	KIF1A
chr2:241661224-241661302	0.582278481012658	KIF1A
chr2:241661873-241662074	0.693069306930693	KIF1A
chr2:241662830-241662976	0.659863945578231	KIF1A
chr2:241663392-241663454	0.650793650793651	KIF1A
chr2:241664688-241664822	0.6	KIF1A
chr2:241666243-241666358	0.508620689655172	KIF1A
chr2:241676480-241676586	0.570093457943925	KIF1A
chr2:241679475-241679560	0.604651162790698	KIF1A
chr2:241679715-241679782	0.661764705882353	KIF1A
chr2:241680686-241680795	0.645454545454546	KIF1A
chr2:241682346-241682402	0.719298245614035	KIF1A
chr2:241683359-241683478	0.566666666666667	KIF1A
chr2:241684844-241684935	0.619565217391304	KIF1A
chr2:241685155-241685327	0.61849710982659	KIF1A
chr2:241685456-241685595	0.635714285714286	KIF1A
chr2:241686653-241686739	0.517241379310345	KIF1A
chr2:241689846-241689965	0.641666666666667	KIF1A
chr2:241696736-241697012	0.646209386281588	KIF1A
chr2:241697777-241697915	0.647482014388489	KIF1A
chr2:241700082-241700261	0.638888888888889	KIF1A
chr2:241700646-241700795	0.6	KIF1A
chr2:241702136-241702230	0.589473684210526	KIF1A
chr2:241702436-241702509	0.702702702702703	KIF1A
chr2:241702583-241702764	0.631868131868132	KIF1A
chr2:241705127-241705211	0.588235294117647	KIF1A
chr2:241706332-241706439	0.62962962962963	KIF1A
chr2:241706683-241706763	0.555555555555556	KIF1A
chr2:241708550-241708626	0.623376623376623	KIF1A
chr2:241709044-241709124	0.555555555555556	KIF1A
chr2:241710388-241710522	0.644444444444444	KIF1A
chr2:241711987-241712014	0.571428571428571	KIF1A
chr2:241712531-241712674	0.590277777777778	KIF1A
chr2:241713600-241713679	0.55	KIF1A
chr2:241715268-241715344	0.480519480519481	KIF1A
chr2:241722007-241722025	0.631578947368421	KIF1A
chr2:241722461-241722527	0.611940298507463	KIF1A
chr2:241723156-241723234	0.670886075949367	KIF1A
chr2:241724406-241724518	0.575221238938053	KIF1A
chr2:241725752-241725931	0.588888888888889	KIF1A
chr2:241726668-241726734	0.567164179104478	KIF1A
chr2:241727468-241727648	0.591160220994475	KIF1A
chr2:241728653-241728730	0.525641025641026	KIF1A
chr2:241737064-241737170	0.607476635514019	KIF1A
chr3:11831979-11832056	0.423076923076923	TAMM41
chr3:11850991-11851157	0.437125748502994	TAMM41
chr3:11858666-11858812	0.448979591836735	TAMM41
chr3:11871188-11871339	0.467105263157895	TAMM41
chr3:11880696-11880789	0.382978723404255	TAMM41
chr3:11885503-11885686	0.41304347826087	TAMM41
chr3:11887976-11888111	0.632352941176471	TAMM41
chr3:15093948-15094141	0.582474226804124	MRPS25
chr3:15094887-15094975	0.48314606741573	MRPS25
chr3:15100876-15100983	0.416666666666667	MRPS25
chr3:15106568-15106702	0.607407407407407	MRPS25
chr3:15711777-15712064	0.458333333333333	ANKRD28
chr3:15717405-15717497	0.473118279569892	ANKRD28
chr3:15718481-15718564	0.416666666666667	ANKRD28
chr3:15718987-15719070	0.428571428571429	ANKRD28
chr3:15719716-15719862	0.462585034013605	ANKRD28
chr3:15720808-15720892	0.423529411764706	ANKRD28
chr3:15720983-15721071	0.426966292134831	ANKRD28
chr3:15726733-15726953	0.502262443438914	ANKRD28
chr3:15727509-15727627	0.487394957983193	ANKRD28
chr3:15727729-15727817	0.393258426966292	ANKRD28
chr3:15731526-15731728	0.41871921182266	ANKRD28
chr3:15736246-15736321	0.407894736842105	ANKRD28
chr3:15736695-15736722	0.392857142857143	ANKRD28
chr3:15737641-15737753	0.442477876106195	ANKRD28
chr3:15749431-15749572	0.514084507042254	ANKRD28
chr3:15751175-15751244	0.4	ANKRD28
chr3:15752718-15752782	0.476923076923077	ANKRD28
chr3:15753647-15753730	0.488095238095238	ANKRD28
chr3:15755034-15755149	0.46551724137931	ANKRD28
chr3:15756085-15756164	0.475	ANKRD28
chr3:15762422-15762635	0.397196261682243	ANKRD28
chr3:15765889-15766032	0.430555555555556	ANKRD28
chr3:15776917-15777005	0.415730337078652	ANKRD28
chr3:15778540-15778741	0.430693069306931	ANKRD28
chr3:15793257-15793328	0.444444444444444	ANKRD28
chr3:15807741-15807820	0.4375	ANKRD28
chr3:15836730-15836814	0.376470588235294	ANKRD28
chr3:15900884-15900911	0.571428571428571	ANKRD28
chr3:23250191-23250367	0.440677966101695	UBE2E2
chr3:23258753-23258804	0.461538461538462	UBE2E2
chr3:23541099-23541232	0.455223880597015	UBE2E2
chr3:23574045-23574193	0.422818791946309	UBE2E2
chr3:23631225-23631323	0.595959595959596	UBE2E2
chr3:28454560-28454892	0.366366366366366	ZCWPW2
chr3:28476601-28476761	0.403726708074534	ZCWPW2
chr3:28520305-28520423	0.369747899159664	ZCWPW2
chr3:28533618-28533665	0.416666666666667	ZCWPW2
chr3:28555555-28555614	0.283333333333333	ZCWPW2
chr3:28557045-28557113	0.333333333333333	ZCWPW2
chr3:28562483-28562608	0.452380952380952	ZCWPW2
chr3:28566018-28566180	0.337423312883436	ZCWPW2
chr3:37903691-37903770	0.7	CTDSPL
chr3:37988548-37988703	0.583333333333333	CTDSPL
chr3:37998602-37998635	0.558823529411765	CTDSPL
chr3:38006062-38006164	0.436893203883495	CTDSPL
chr3:38009317-38009374	0.362068965517241	CTDSPL
chr3:38012898-38012991	0.542553191489362	CTDSPL
chr3:38017200-38017386	0.540106951871658	CTDSPL
chr3:38022233-38022359	0.590551181102362	CTDSPL
chr3:38888185-38889234	0.454285714285714	SCN11A
chr3:38891972-38892243	0.397058823529412	SCN11A
chr3:38904686-38904791	0.367924528301887	SCN11A
chr3:38908812-38908950	0.388489208633094	SCN11A
chr3:38912182-38912236	0.418181818181818	SCN11A
chr3:38912936-38913200	0.392452830188679	SCN11A
chr3:38913684-38913786	0.504854368932039	SCN11A
chr3:38921441-38921615	0.36	SCN11A
chr3:38924724-38924879	0.493589743589744	SCN11A
chr3:38926779-38926894	0.431034482758621	SCN11A
chr3:38927616-38927730	0.495652173913044	SCN11A
chr3:38936024-38936456	0.484988452655889	SCN11A
chr3:38938336-38938717	0.463350785340314	SCN11A
chr3:38941385-38941565	0.425414364640884	SCN11A
chr3:38945356-38945595	0.479166666666667	SCN11A
chr3:38946683-38946813	0.519083969465649	SCN11A
chr3:38949440-38949614	0.411428571428571	SCN11A
chr3:38950488-38950686	0.472361809045226	SCN11A
chr3:38951557-38951699	0.398601398601399	SCN11A
chr3:38961426-38961493	0.382352941176471	SCN11A
chr3:38962567-38962747	0.497237569060773	SCN11A
chr3:38966906-38967001	0.427083333333333	SCN11A
chr3:38968294-38968423	0.392307692307692	SCN11A
chr3:38986902-38987002	0.435643564356436	SCN11A
chr3:38988278-38988399	0.401639344262295	SCN11A
chr3:38991587-38991854	0.503731343283582	SCN11A
chr3:40547844-40547868	0.64	ZNF620
chr3:40552961-40553088	0.5390625	ZNF620
chr3:40553893-40554007	0.608695652173913	ZNF620
chr3:40557351-40558355	0.439800995024876	ZNF620
chr3:42826763-42826813	0.470588235294118	HIGD1A
chr3:42827520-42827655	0.433823529411765	HIGD1A
chr3:42835649-42835768	0.441666666666667	HIGD1A
chr3:42845664-42845684	0.523809523809524	HIGD1A
chr3:44396275-44396304	0.5	TCAIM
chr3:44399233-44399369	0.445255474452555	TCAIM
chr3:44399709-44399757	0.346938775510204	TCAIM
chr3:44402857-44403011	0.4	TCAIM
chr3:44408948-44409201	0.417322834645669	TCAIM
chr3:44434347-44434470	0.354838709677419	TCAIM
chr3:44437892-44437990	0.515151515151515	TCAIM
chr3:44438235-44438327	0.473118279569892	TCAIM
chr3:44441847-44442080	0.337606837606838	TCAIM
chr3:44442695-44442827	0.428571428571429	TCAIM
chr3:44448934-44449175	0.359504132231405	TCAIM
chr3:44670647-44671037	0.554987212276215	ZNF197
chr3:44672554-44672714	0.540372670807453	ZNF197
chr3:44673597-44673689	0.516129032258065	ZNF197
chr3:44673965-44674092	0.515625	ZNF197
chr3:44683392-44685713	0.402670111972438	ZNF197
chr3:44687983-44688018	0.388888888888889	ZNF197
chr3:44803358-44803377	0.6	KIF15
chr3:44815887-44815930	0.5	KIF15
chr3:44816746-44816930	0.497297297297297	KIF15
chr3:44819607-44819684	0.423076923076923	KIF15
chr3:44822377-44822415	0.487179487179487	KIF15
chr3:44826337-44826435	0.333333333333333	KIF15
chr3:44827887-44828067	0.469613259668508	KIF15
chr3:44835709-44835919	0.431279620853081	KIF15
chr3:44839043-44839169	0.456692913385827	KIF15
chr3:44839326-44839449	0.419354838709677	KIF15
chr3:44841806-44841930	0.512	KIF15
chr3:44842942-44843019	0.320512820512821	KIF15
chr3:44843257-44843467	0.393364928909953	KIF15
chr3:44844306-44844484	0.41340782122905	KIF15
chr3:44846519-44846661	0.363636363636364	KIF15
chr3:44847337-44847479	0.398601398601399	KIF15
chr3:44852338-44852536	0.402010050251256	KIF15
chr3:44853674-44853782	0.422018348623853	KIF15
chr3:44854567-44854673	0.392523364485981	KIF15
chr3:44856403-44856569	0.377245508982036	KIF15
chr3:44867531-44867682	0.348684210526316	KIF15
chr3:44867867-44867953	0.310344827586207	KIF15
chr3:44868951-44869021	0.464788732394366	KIF15
chr3:44869706-44869793	0.397727272727273	KIF15
chr3:44871463-44871568	0.415094339622642	KIF15
chr3:44872388-44872511	0.42741935483871	KIF15
chr3:44879767-44879914	0.540540540540541	KIF15
chr3:44881847-44881949	0.398058252427184	KIF15
chr3:44882566-44882731	0.397590361445783	KIF15
chr3:44884617-44884727	0.432432432432432	KIF15
chr3:44889477-44889550	0.337837837837838	KIF15
chr3:44890013-44890051	0.307692307692308	KIF15
chr3:44893279-44893445	0.413173652694611	KIF15
chr3:44893700-44893832	0.43609022556391	KIF15
chr3:44894165-44894228	0.328125	KIF15
chr3:45867806-45867825	0.3	LZTFL1
chr3:45868848-45868952	0.361904761904762	LZTFL1
chr3:45869931-45870108	0.449438202247191	LZTFL1
chr3:45872405-45872483	0.367088607594937	LZTFL1
chr3:45872565-45872631	0.328358208955224	LZTFL1
chr3:45874542-45874614	0.438356164383562	LZTFL1
chr3:45875730-45875791	0.290322580645161	LZTFL1
chr3:45877082-45877277	0.459183673469388	LZTFL1
chr3:45879419-45879544	0.428571428571429	LZTFL1
chr3:45883481-45883484	0.5	LZTFL1
chr3:46244737-46245805	0.504209541627689	CCR1
chr3:46539553-46539708	0.564102564102564	RTP3
chr3:46541846-46542390	0.48256880733945	RTP3
chr3:48601839-48601856	0.611111111111111	COL7A1
chr3:48602216-48602414	0.653266331658292	COL7A1
chr3:48602542-48602635	0.531914893617021	COL7A1
chr3:48602843-48602930	0.625	COL7A1
chr3:48603069-48603102	0.617647058823529	COL7A1
chr3:48603700-48603749	0.58	COL7A1
chr3:48603943-48603997	0.727272727272727	COL7A1
chr3:48604093-48604171	0.721518987341772	COL7A1
chr3:48604340-48604457	0.652542372881356	COL7A1
chr3:48604561-48604624	0.703125	COL7A1
chr3:48605007-48605070	0.75	COL7A1
chr3:48605143-48605197	0.690909090909091	COL7A1
chr3:48605271-48605325	0.6	COL7A1
chr3:48605523-48605604	0.585365853658537	COL7A1
chr3:48605932-48605968	0.675675675675676	COL7A1
chr3:48606217-48606289	0.684931506849315	COL7A1
chr3:48606808-48606880	0.63013698630137	COL7A1
chr3:48607025-48607082	0.689655172413793	COL7A1
chr3:48607158-48607194	0.540540540540541	COL7A1
chr3:48607313-48607349	0.756756756756757	COL7A1
chr3:48607567-48607612	0.739130434782609	COL7A1
chr3:48607708-48607768	0.754098360655738	COL7A1
chr3:48607898-48607934	0.621621621621622	COL7A1
chr3:48608072-48608144	0.712328767123288	COL7A1
chr3:48608294-48608402	0.678899082568807	COL7A1
chr3:48608534-48608594	0.737704918032787	COL7A1
chr3:48608676-48608712	0.567567567567568	COL7A1
chr3:48609434-48609479	0.695652173913043	COL7A1
chr3:48609560-48609605	0.695652173913043	COL7A1
chr3:48609813-48609855	0.720930232558139	COL7A1
chr3:48609936-48609972	0.648648648648649	COL7A1
chr3:48610104-48610173	0.7	COL7A1
chr3:48610295-48610376	0.646341463414634	COL7A1
chr3:48610454-48610490	0.621621621621622	COL7A1
chr3:48610607-48610670	0.671875	COL7A1
chr3:48610749-48610782	0.705882352941177	COL7A1
chr3:48610946-48610991	0.652173913043478	COL7A1
chr3:48611123-48611159	0.702702702702703	COL7A1
chr3:48611288-48611324	0.72972972972973	COL7A1
chr3:48611695-48611740	0.652173913043478	COL7A1
chr3:48611921-48611984	0.6875	COL7A1
chr3:48612110-48612155	0.652173913043478	COL7A1
chr3:48612230-48612299	0.6	COL7A1
chr3:48612497-48612560	0.75	COL7A1
chr3:48612640-48612676	0.567567567567568	COL7A1
chr3:48612772-48612973	0.722772277227723	COL7A1
chr3:48613059-48613182	0.67741935483871	COL7A1
chr3:48613300-48613336	0.513513513513513	COL7A1
chr3:48613682-48613730	0.714285714285714	COL7A1
chr3:48613833-48613869	0.648648648648649	COL7A1
chr3:48613955-48613991	0.675675675675676	COL7A1
chr3:48614109-48614205	0.711340206185567	COL7A1
chr3:48614317-48614353	0.567567567567568	COL7A1
chr3:48614425-48614461	0.648648648648649	COL7A1
chr3:48615754-48615799	0.543478260869565	COL7A1
chr3:48615886-48615949	0.703125	COL7A1
chr3:48616352-48616388	0.675675675675676	COL7A1
chr3:48616630-48616711	0.719512195121951	COL7A1
chr3:48616802-48616838	0.675675675675676	COL7A1
chr3:48616913-48616949	0.675675675675676	COL7A1
chr3:48617021-48617102	0.707317073170732	COL7A1
chr3:48617218-48617248	0.580645161290323	COL7A1
chr3:48617464-48617491	0.821428571428571	COL7A1
chr3:48617733-48617778	0.695652173913043	COL7A1
chr3:48618014-48618086	0.616438356164384	COL7A1
chr3:48618315-48618360	0.673913043478261	COL7A1
chr3:48618555-48618591	0.594594594594595	COL7A1
chr3:48618693-48618774	0.707317073170732	COL7A1
chr3:48618881-48618917	0.648648648648649	COL7A1
chr3:48619006-48619066	0.704918032786885	COL7A1
chr3:48619139-48619193	0.709090909090909	COL7A1
chr3:48619344-48619377	0.558823529411765	COL7A1
chr3:48619756-48619792	0.756756756756757	COL7A1
chr3:48619911-48619947	0.702702702702703	COL7A1
chr3:48620042-48620087	0.673913043478261	COL7A1
chr3:48620446-48620482	0.783783783783784	COL7A1
chr3:48620560-48620605	0.695652173913043	COL7A1
chr3:48620826-48620862	0.675675675675676	COL7A1
chr3:48620989-48621049	0.655737704918033	COL7A1
chr3:48621151-48621214	0.625	COL7A1
chr3:48621333-48621387	0.709090909090909	COL7A1
chr3:48621468-48621495	0.678571428571429	COL7A1
chr3:48621731-48621809	0.721518987341772	COL7A1
chr3:48621918-48621990	0.671232876712329	COL7A1
chr3:48622167-48622203	0.72972972972973	COL7A1
chr3:48622343-48622379	0.756756756756757	COL7A1
chr3:48622469-48622550	0.719512195121951	COL7A1
chr3:48622990-48623053	0.765625	COL7A1
chr3:48623123-48623168	0.717391304347826	COL7A1
chr3:48623263-48623290	0.642857142857143	COL7A1
chr3:48623373-48623409	0.648648648648649	COL7A1
chr3:48623507-48623680	0.609195402298851	COL7A1
chr3:48623765-48623912	0.594594594594595	COL7A1
chr3:48623996-48624123	0.5546875	COL7A1
chr3:48624405-48624542	0.630434782608696	COL7A1
chr3:48624623-48624770	0.621621621621622	COL7A1
chr3:48624853-48624988	0.595588235294118	COL7A1
chr3:48625226-48625373	0.675675675675676	COL7A1
chr3:48625715-48625838	0.717741935483871	COL7A1
chr3:48626075-48626222	0.601351351351351	COL7A1
chr3:48626303-48626429	0.622047244094488	COL7A1
chr3:48626760-48626904	0.613793103448276	COL7A1
chr3:48627032-48627152	0.619834710743802	COL7A1
chr3:48627646-48627790	0.641379310344828	COL7A1
chr3:48627892-48628018	0.622047244094488	COL7A1
chr3:48628106-48628250	0.63448275862069	COL7A1
chr3:48628897-48629026	0.669230769230769	COL7A1
chr3:48629106-48629256	0.642384105960265	COL7A1
chr3:48629331-48629448	0.635593220338983	COL7A1
